domain,date,records
Condition occurrence,2009-09-01T00:00:00Z,6
Condition occurrence,2009-10-01T00:00:00Z,9
Condition occurrence,2009-11-01T00:00:00Z,10
Condition occurrence,2009-12-01T00:00:00Z,9
Condition occurrence,2010-01-01T00:00:00Z,10
Condition occurrence,2010-02-01T00:00:00Z,5
Condition occurrence,2010-03-01T00:00:00Z,9
Condition occurrence,2010-04-01T00:00:00Z,7
Condition occurrence,2010-05-01T00:00:00Z,14
Condition occurrence,2010-06-01T00:00:00Z,4
Condition occurrence,2010-07-01T00:00:00Z,14
Condition occurrence,2010-08-01T00:00:00Z,8
Condition occurrence,2010-09-01T00:00:00Z,11
Condition occurrence,2010-10-01T00:00:00Z,12
Condition occurrence,2010-11-01T00:00:00Z,13
Condition occurrence,2010-12-01T00:00:00Z,10
Condition occurrence,2011-01-01T00:00:00Z,18
Condition occurrence,2011-02-01T00:00:00Z,31
Condition occurrence,2011-03-01T00:00:00Z,45
Condition occurrence,2011-04-01T00:00:00Z,34
Condition occurrence,2011-05-01T00:00:00Z,47
Condition occurrence,2011-06-01T00:00:00Z,40
Condition occurrence,2011-07-01T00:00:00Z,33
Condition occurrence,2011-08-01T00:00:00Z,47
Condition occurrence,2011-09-01T00:00:00Z,55
Condition occurrence,2011-10-01T00:00:00Z,35
Condition occurrence,2011-11-01T00:00:00Z,30
Condition occurrence,2011-12-01T00:00:00Z,42
Condition occurrence,2012-01-01T00:00:00Z,48
Condition occurrence,2012-02-01T00:00:00Z,42
Condition occurrence,2012-03-01T00:00:00Z,44
Condition occurrence,2012-04-01T00:00:00Z,51
Condition occurrence,2012-05-01T00:00:00Z,44
Condition occurrence,2012-06-01T00:00:00Z,34
Condition occurrence,2012-07-01T00:00:00Z,36
Condition occurrence,2012-08-01T00:00:00Z,40
Condition occurrence,2012-09-01T00:00:00Z,41
Condition occurrence,2012-10-01T00:00:00Z,41
Condition occurrence,2012-11-01T00:00:00Z,30
Condition occurrence,2012-12-01T00:00:00Z,48
Condition occurrence,2013-01-01T00:00:00Z,37
Condition occurrence,2013-02-01T00:00:00Z,35
Condition occurrence,2013-03-01T00:00:00Z,34
Condition occurrence,2013-04-01T00:00:00Z,43
Condition occurrence,2013-05-01T00:00:00Z,40
Condition occurrence,2013-06-01T00:00:00Z,32
Condition occurrence,2013-07-01T00:00:00Z,52
Condition occurrence,2013-08-01T00:00:00Z,38
Condition occurrence,2013-09-01T00:00:00Z,49
Condition occurrence,2013-10-01T00:00:00Z,41
Condition occurrence,2013-11-01T00:00:00Z,45
Condition occurrence,2013-12-01T00:00:00Z,45
Condition occurrence,2014-01-01T00:00:00Z,102
Condition occurrence,2014-02-01T00:00:00Z,304
Condition occurrence,2014-03-01T00:00:00Z,52
Condition occurrence,2014-04-01T00:00:00Z,46
Condition occurrence,2014-05-01T00:00:00Z,45
Condition occurrence,2014-06-01T00:00:00Z,44
Condition occurrence,2014-07-01T00:00:00Z,48
Condition occurrence,2014-08-01T00:00:00Z,44
Condition occurrence,2014-09-01T00:00:00Z,35
Condition occurrence,2014-10-01T00:00:00Z,33
Condition occurrence,2014-11-01T00:00:00Z,32
Condition occurrence,2014-12-01T00:00:00Z,47
Condition occurrence,2015-01-01T00:00:00Z,38
Condition occurrence,2015-02-01T00:00:00Z,39
Condition occurrence,2015-03-01T00:00:00Z,48
Condition occurrence,2015-04-01T00:00:00Z,39
Condition occurrence,2015-05-01T00:00:00Z,41
Condition occurrence,2015-06-01T00:00:00Z,42
Condition occurrence,2015-07-01T00:00:00Z,42
Condition occurrence,2015-08-01T00:00:00Z,39
Condition occurrence,2015-09-01T00:00:00Z,38
Condition occurrence,2015-10-01T00:00:00Z,43
Condition occurrence,2015-11-01T00:00:00Z,33
Condition occurrence,2015-12-01T00:00:00Z,48
Condition occurrence,2016-01-01T00:00:00Z,35
Condition occurrence,2016-02-01T00:00:00Z,40
Condition occurrence,2016-03-01T00:00:00Z,45
Condition occurrence,2016-04-01T00:00:00Z,36
Condition occurrence,2016-05-01T00:00:00Z,49
Condition occurrence,2016-06-01T00:00:00Z,37
Condition occurrence,2016-07-01T00:00:00Z,55
Condition occurrence,2016-08-01T00:00:00Z,47
Condition occurrence,2016-09-01T00:00:00Z,49
Condition occurrence,2016-10-01T00:00:00Z,47
Condition occurrence,2016-11-01T00:00:00Z,48
Condition occurrence,2016-12-01T00:00:00Z,40
Condition occurrence,2017-01-01T00:00:00Z,50
Condition occurrence,2017-02-01T00:00:00Z,56
Condition occurrence,2017-03-01T00:00:00Z,45
Condition occurrence,2017-04-01T00:00:00Z,33
Condition occurrence,2017-05-01T00:00:00Z,43
Condition occurrence,2017-06-01T00:00:00Z,43
Condition occurrence,2017-07-01T00:00:00Z,45
Condition occurrence,2017-08-01T00:00:00Z,50
Condition occurrence,2017-09-01T00:00:00Z,41
Condition occurrence,2017-10-01T00:00:00Z,49
Condition occurrence,2017-11-01T00:00:00Z,37
Condition occurrence,2017-12-01T00:00:00Z,36
Condition occurrence,2018-01-01T00:00:00Z,50
Condition occurrence,2018-02-01T00:00:00Z,46
Condition occurrence,2018-03-01T00:00:00Z,55
Condition occurrence,2018-04-01T00:00:00Z,40
Condition occurrence,2018-05-01T00:00:00Z,38
Condition occurrence,2018-06-01T00:00:00Z,28
Condition occurrence,2018-07-01T00:00:00Z,30
Condition occurrence,2018-08-01T00:00:00Z,43
Condition occurrence,2018-09-01T00:00:00Z,44
Condition occurrence,2018-10-01T00:00:00Z,48
Condition occurrence,2018-11-01T00:00:00Z,32
Condition occurrence,2018-12-01T00:00:00Z,40
Condition occurrence,2019-01-01T00:00:00Z,47
Condition occurrence,2019-02-01T00:00:00Z,37
Condition occurrence,2019-03-01T00:00:00Z,52
Condition occurrence,2019-04-01T00:00:00Z,54
Condition occurrence,2019-05-01T00:00:00Z,50
Condition occurrence,2019-06-01T00:00:00Z,38
Condition occurrence,2019-07-01T00:00:00Z,54
Condition occurrence,2019-08-01T00:00:00Z,57
Condition occurrence,2019-09-01T00:00:00Z,44
Condition occurrence,2019-10-01T00:00:00Z,44
Condition occurrence,2019-11-01T00:00:00Z,58
Condition occurrence,2019-12-01T00:00:00Z,34
Condition occurrence,2020-01-01T00:00:00Z,31
Condition occurrence,2020-02-01T00:00:00Z,1543
Condition occurrence,2020-03-01T00:00:00Z,4989
Condition occurrence,2020-04-01T00:00:00Z,53
Condition occurrence,2020-05-01T00:00:00Z,44
Condition occurrence,2020-06-01T00:00:00Z,31
Condition occurrence,2020-07-01T00:00:00Z,50
Condition occurrence,2020-08-01T00:00:00Z,51
Condition occurrence,2020-09-01T00:00:00Z,41
Condition occurrence,2020-10-01T00:00:00Z,49
Condition occurrence,2020-11-01T00:00:00Z,50
Condition occurrence,2020-12-01T00:00:00Z,32
Condition occurrence,2021-01-01T00:00:00Z,48
Condition occurrence,2021-02-01T00:00:00Z,16
Drug era,1930-02-01T00:00:00Z,1
Drug era,1931-05-01T00:00:00Z,1
Drug era,1931-11-01T00:00:00Z,3
Drug era,1931-12-01T00:00:00Z,2
Drug era,1932-02-01T00:00:00Z,1
Drug era,1934-06-01T00:00:00Z,2
Drug era,1936-05-01T00:00:00Z,2
Drug era,1936-09-01T00:00:00Z,1
Drug era,1938-12-01T00:00:00Z,2
Drug era,1939-03-01T00:00:00Z,3
Drug era,1939-04-01T00:00:00Z,1
Drug era,1939-08-01T00:00:00Z,2
Drug era,1939-10-01T00:00:00Z,2
Drug era,1940-01-01T00:00:00Z,2
Drug era,1940-08-01T00:00:00Z,2
Drug era,1941-10-01T00:00:00Z,1
Drug era,1941-11-01T00:00:00Z,1
Drug era,1941-12-01T00:00:00Z,1
Drug era,1942-01-01T00:00:00Z,1
Drug era,1942-02-01T00:00:00Z,1
Drug era,1942-03-01T00:00:00Z,1
Drug era,1942-11-01T00:00:00Z,3
Drug era,1942-12-01T00:00:00Z,2
Drug era,1943-02-01T00:00:00Z,1
Drug era,1943-09-01T00:00:00Z,1
Drug era,1944-08-01T00:00:00Z,1
Drug era,1944-11-01T00:00:00Z,1
Drug era,1945-08-01T00:00:00Z,2
Drug era,1945-11-01T00:00:00Z,3
Drug era,1946-01-01T00:00:00Z,1
Drug era,1946-02-01T00:00:00Z,1
Drug era,1946-03-01T00:00:00Z,1
Drug era,1946-06-01T00:00:00Z,2
Drug era,1947-01-01T00:00:00Z,1
Drug era,1947-02-01T00:00:00Z,1
Drug era,1947-03-01T00:00:00Z,1
Drug era,1947-12-01T00:00:00Z,1
Drug era,1948-03-01T00:00:00Z,2
Drug era,1948-08-01T00:00:00Z,1
Drug era,1948-10-01T00:00:00Z,1
Drug era,1949-04-01T00:00:00Z,2
Drug era,1949-05-01T00:00:00Z,3
Drug era,1949-07-01T00:00:00Z,1
Drug era,1951-06-01T00:00:00Z,1
Drug era,1951-07-01T00:00:00Z,2
Drug era,1952-06-01T00:00:00Z,2
Drug era,1953-02-01T00:00:00Z,1
Drug era,1953-04-01T00:00:00Z,2
Drug era,1953-06-01T00:00:00Z,2
Drug era,1953-10-01T00:00:00Z,3
Drug era,1953-12-01T00:00:00Z,1
Drug era,1954-03-01T00:00:00Z,1
Drug era,1954-06-01T00:00:00Z,1
Drug era,1954-07-01T00:00:00Z,1
Drug era,1954-08-01T00:00:00Z,1
Drug era,1954-10-01T00:00:00Z,3
Drug era,1954-11-01T00:00:00Z,1
Drug era,1954-12-01T00:00:00Z,1
Drug era,1955-01-01T00:00:00Z,3
Drug era,1955-02-01T00:00:00Z,1
Drug era,1955-07-01T00:00:00Z,3
Drug era,1955-09-01T00:00:00Z,3
Drug era,1955-11-01T00:00:00Z,1
Drug era,1956-04-01T00:00:00Z,2
Drug era,1956-05-01T00:00:00Z,2
Drug era,1956-07-01T00:00:00Z,2
Drug era,1956-12-01T00:00:00Z,1
Drug era,1957-01-01T00:00:00Z,4
Drug era,1957-02-01T00:00:00Z,1
Drug era,1957-03-01T00:00:00Z,3
Drug era,1957-05-01T00:00:00Z,5
Drug era,1957-06-01T00:00:00Z,2
Drug era,1957-07-01T00:00:00Z,3
Drug era,1957-08-01T00:00:00Z,1
Drug era,1957-10-01T00:00:00Z,1
Drug era,1957-11-01T00:00:00Z,2
Drug era,1958-07-01T00:00:00Z,1
Drug era,1958-09-01T00:00:00Z,3
Drug era,1958-10-01T00:00:00Z,5
Drug era,1959-01-01T00:00:00Z,2
Drug era,1959-03-01T00:00:00Z,1
Drug era,1959-04-01T00:00:00Z,1
Drug era,1959-05-01T00:00:00Z,1
Drug era,1959-06-01T00:00:00Z,2
Drug era,1959-07-01T00:00:00Z,1
Drug era,1959-08-01T00:00:00Z,1
Drug era,1959-09-01T00:00:00Z,1
Drug era,1959-11-01T00:00:00Z,1
Drug era,1959-12-01T00:00:00Z,2
Drug era,1960-01-01T00:00:00Z,1
Drug era,1960-02-01T00:00:00Z,1
Drug era,1960-06-01T00:00:00Z,1
Drug era,1960-07-01T00:00:00Z,1
Drug era,1960-11-01T00:00:00Z,1
Drug era,1961-02-01T00:00:00Z,1
Drug era,1961-03-01T00:00:00Z,1
Drug era,1961-10-01T00:00:00Z,1
Drug era,1961-11-01T00:00:00Z,2
Drug era,1961-12-01T00:00:00Z,2
Drug era,1962-02-01T00:00:00Z,1
Drug era,1962-03-01T00:00:00Z,6
Drug era,1962-04-01T00:00:00Z,5
Drug era,1962-07-01T00:00:00Z,3
Drug era,1962-08-01T00:00:00Z,1
Drug era,1962-09-01T00:00:00Z,1
Drug era,1962-10-01T00:00:00Z,1
Drug era,1962-11-01T00:00:00Z,1
Drug era,1962-12-01T00:00:00Z,3
Drug era,1963-01-01T00:00:00Z,3
Drug era,1963-03-01T00:00:00Z,3
Drug era,1963-04-01T00:00:00Z,2
Drug era,1963-11-01T00:00:00Z,3
Drug era,1964-01-01T00:00:00Z,2
Drug era,1964-03-01T00:00:00Z,1
Drug era,1964-05-01T00:00:00Z,3
Drug era,1964-06-01T00:00:00Z,1
Drug era,1964-07-01T00:00:00Z,4
Drug era,1964-08-01T00:00:00Z,4
Drug era,1964-09-01T00:00:00Z,5
Drug era,1964-10-01T00:00:00Z,5
Drug era,1964-11-01T00:00:00Z,2
Drug era,1965-01-01T00:00:00Z,1
Drug era,1965-05-01T00:00:00Z,1
Drug era,1965-06-01T00:00:00Z,1
Drug era,1965-07-01T00:00:00Z,2
Drug era,1965-08-01T00:00:00Z,1
Drug era,1965-12-01T00:00:00Z,1
Drug era,1966-01-01T00:00:00Z,1
Drug era,1966-02-01T00:00:00Z,3
Drug era,1966-04-01T00:00:00Z,5
Drug era,1966-05-01T00:00:00Z,1
Drug era,1966-06-01T00:00:00Z,1
Drug era,1966-08-01T00:00:00Z,3
Drug era,1967-04-01T00:00:00Z,1
Drug era,1967-06-01T00:00:00Z,6
Drug era,1967-07-01T00:00:00Z,1
Drug era,1967-08-01T00:00:00Z,5
Drug era,1967-09-01T00:00:00Z,1
Drug era,1968-01-01T00:00:00Z,1
Drug era,1968-07-01T00:00:00Z,3
Drug era,1968-08-01T00:00:00Z,1
Drug era,1968-10-01T00:00:00Z,7
Drug era,1968-12-01T00:00:00Z,1
Drug era,1969-03-01T00:00:00Z,2
Drug era,1969-04-01T00:00:00Z,1
Drug era,1969-07-01T00:00:00Z,3
Drug era,1969-08-01T00:00:00Z,1
Drug era,1969-11-01T00:00:00Z,1
Drug era,1970-01-01T00:00:00Z,2
Drug era,1970-02-01T00:00:00Z,2
Drug era,1970-03-01T00:00:00Z,2
Drug era,1970-06-01T00:00:00Z,2
Drug era,1970-07-01T00:00:00Z,2
Drug era,1970-09-01T00:00:00Z,3
Drug era,1970-10-01T00:00:00Z,2
Drug era,1970-11-01T00:00:00Z,1
Drug era,1970-12-01T00:00:00Z,1
Drug era,1971-02-01T00:00:00Z,2
Drug era,1971-03-01T00:00:00Z,1
Drug era,1971-04-01T00:00:00Z,8
Drug era,1971-05-01T00:00:00Z,2
Drug era,1971-06-01T00:00:00Z,1
Drug era,1971-08-01T00:00:00Z,1
Drug era,1971-10-01T00:00:00Z,2
Drug era,1971-11-01T00:00:00Z,2
Drug era,1971-12-01T00:00:00Z,5
Drug era,1972-02-01T00:00:00Z,2
Drug era,1972-05-01T00:00:00Z,2
Drug era,1972-06-01T00:00:00Z,1
Drug era,1972-07-01T00:00:00Z,1
Drug era,1972-10-01T00:00:00Z,6
Drug era,1972-11-01T00:00:00Z,7
Drug era,1973-01-01T00:00:00Z,1
Drug era,1973-05-01T00:00:00Z,1
Drug era,1973-06-01T00:00:00Z,2
Drug era,1973-07-01T00:00:00Z,2
Drug era,1973-09-01T00:00:00Z,1
Drug era,1973-10-01T00:00:00Z,3
Drug era,1973-11-01T00:00:00Z,3
Drug era,1973-12-01T00:00:00Z,2
Drug era,1974-04-01T00:00:00Z,1
Drug era,1974-05-01T00:00:00Z,7
Drug era,1974-06-01T00:00:00Z,2
Drug era,1974-08-01T00:00:00Z,3
Drug era,1974-09-01T00:00:00Z,6
Drug era,1974-10-01T00:00:00Z,4
Drug era,1974-11-01T00:00:00Z,2
Drug era,1974-12-01T00:00:00Z,2
Drug era,1975-01-01T00:00:00Z,1
Drug era,1975-02-01T00:00:00Z,2
Drug era,1975-05-01T00:00:00Z,1
Drug era,1975-07-01T00:00:00Z,2
Drug era,1975-08-01T00:00:00Z,3
Drug era,1975-09-01T00:00:00Z,1
Drug era,1975-11-01T00:00:00Z,4
Drug era,1975-12-01T00:00:00Z,1
Drug era,1976-02-01T00:00:00Z,1
Drug era,1976-03-01T00:00:00Z,1
Drug era,1976-04-01T00:00:00Z,3
Drug era,1976-05-01T00:00:00Z,3
Drug era,1976-06-01T00:00:00Z,3
Drug era,1976-08-01T00:00:00Z,2
Drug era,1976-09-01T00:00:00Z,3
Drug era,1976-12-01T00:00:00Z,3
Drug era,1977-01-01T00:00:00Z,3
Drug era,1977-03-01T00:00:00Z,4
Drug era,1977-06-01T00:00:00Z,5
Drug era,1977-07-01T00:00:00Z,2
Drug era,1977-09-01T00:00:00Z,3
Drug era,1977-10-01T00:00:00Z,2
Drug era,1977-11-01T00:00:00Z,1
Drug era,1977-12-01T00:00:00Z,3
Drug era,1978-01-01T00:00:00Z,4
Drug era,1978-05-01T00:00:00Z,2
Drug era,1978-06-01T00:00:00Z,1
Drug era,1978-07-01T00:00:00Z,1
Drug era,1978-08-01T00:00:00Z,1
Drug era,1978-09-01T00:00:00Z,1
Drug era,1978-10-01T00:00:00Z,2
Drug era,1979-01-01T00:00:00Z,2
Drug era,1979-02-01T00:00:00Z,2
Drug era,1979-03-01T00:00:00Z,3
Drug era,1979-04-01T00:00:00Z,2
Drug era,1979-06-01T00:00:00Z,2
Drug era,1979-08-01T00:00:00Z,2
Drug era,1979-09-01T00:00:00Z,2
Drug era,1979-10-01T00:00:00Z,3
Drug era,1979-11-01T00:00:00Z,2
Drug era,1980-03-01T00:00:00Z,5
Drug era,1980-05-01T00:00:00Z,5
Drug era,1980-06-01T00:00:00Z,4
Drug era,1980-07-01T00:00:00Z,4
Drug era,1980-08-01T00:00:00Z,3
Drug era,1980-09-01T00:00:00Z,8
Drug era,1980-10-01T00:00:00Z,2
Drug era,1980-11-01T00:00:00Z,2
Drug era,1980-12-01T00:00:00Z,3
Drug era,1981-01-01T00:00:00Z,4
Drug era,1981-02-01T00:00:00Z,5
Drug era,1981-03-01T00:00:00Z,6
Drug era,1981-04-01T00:00:00Z,1
Drug era,1981-05-01T00:00:00Z,4
Drug era,1981-06-01T00:00:00Z,1
Drug era,1981-07-01T00:00:00Z,4
Drug era,1981-08-01T00:00:00Z,1
Drug era,1981-09-01T00:00:00Z,1
Drug era,1981-10-01T00:00:00Z,4
Drug era,1981-11-01T00:00:00Z,1
Drug era,1981-12-01T00:00:00Z,1
Drug era,1982-01-01T00:00:00Z,3
Drug era,1982-02-01T00:00:00Z,1
Drug era,1982-03-01T00:00:00Z,1
Drug era,1982-04-01T00:00:00Z,2
Drug era,1982-05-01T00:00:00Z,2
Drug era,1982-06-01T00:00:00Z,8
Drug era,1982-08-01T00:00:00Z,1
Drug era,1982-09-01T00:00:00Z,3
Drug era,1982-10-01T00:00:00Z,3
Drug era,1982-11-01T00:00:00Z,1
Drug era,1982-12-01T00:00:00Z,2
Drug era,1983-01-01T00:00:00Z,2
Drug era,1983-02-01T00:00:00Z,2
Drug era,1983-03-01T00:00:00Z,2
Drug era,1983-04-01T00:00:00Z,2
Drug era,1983-05-01T00:00:00Z,2
Drug era,1983-06-01T00:00:00Z,1
Drug era,1983-07-01T00:00:00Z,7
Drug era,1983-08-01T00:00:00Z,2
Drug era,1983-09-01T00:00:00Z,5
Drug era,1983-10-01T00:00:00Z,3
Drug era,1983-11-01T00:00:00Z,3
Drug era,1983-12-01T00:00:00Z,1
Drug era,1984-02-01T00:00:00Z,6
Drug era,1984-03-01T00:00:00Z,1
Drug era,1984-04-01T00:00:00Z,1
Drug era,1984-05-01T00:00:00Z,3
Drug era,1984-06-01T00:00:00Z,1
Drug era,1984-08-01T00:00:00Z,1
Drug era,1984-09-01T00:00:00Z,6
Drug era,1984-10-01T00:00:00Z,2
Drug era,1984-11-01T00:00:00Z,3
Drug era,1984-12-01T00:00:00Z,7
Drug era,1985-02-01T00:00:00Z,6
Drug era,1985-03-01T00:00:00Z,1
Drug era,1985-06-01T00:00:00Z,3
Drug era,1985-07-01T00:00:00Z,5
Drug era,1985-08-01T00:00:00Z,2
Drug era,1985-10-01T00:00:00Z,3
Drug era,1985-11-01T00:00:00Z,2
Drug era,1985-12-01T00:00:00Z,6
Drug era,1986-01-01T00:00:00Z,1
Drug era,1986-02-01T00:00:00Z,4
Drug era,1986-03-01T00:00:00Z,2
Drug era,1986-04-01T00:00:00Z,2
Drug era,1986-05-01T00:00:00Z,1
Drug era,1986-06-01T00:00:00Z,1
Drug era,1986-07-01T00:00:00Z,2
Drug era,1986-08-01T00:00:00Z,2
Drug era,1986-10-01T00:00:00Z,1
Drug era,1986-11-01T00:00:00Z,6
Drug era,1986-12-01T00:00:00Z,7
Drug era,1987-01-01T00:00:00Z,4
Drug era,1987-02-01T00:00:00Z,7
Drug era,1987-03-01T00:00:00Z,5
Drug era,1987-04-01T00:00:00Z,1
Drug era,1987-05-01T00:00:00Z,1
Drug era,1987-06-01T00:00:00Z,2
Drug era,1987-07-01T00:00:00Z,4
Drug era,1987-08-01T00:00:00Z,1
Drug era,1987-09-01T00:00:00Z,4
Drug era,1987-10-01T00:00:00Z,4
Drug era,1987-11-01T00:00:00Z,8
Drug era,1987-12-01T00:00:00Z,6
Drug era,1988-01-01T00:00:00Z,3
Drug era,1988-02-01T00:00:00Z,2
Drug era,1988-04-01T00:00:00Z,2
Drug era,1988-05-01T00:00:00Z,2
Drug era,1988-06-01T00:00:00Z,6
Drug era,1988-07-01T00:00:00Z,3
Drug era,1988-08-01T00:00:00Z,1
Drug era,1988-09-01T00:00:00Z,5
Drug era,1988-10-01T00:00:00Z,2
Drug era,1988-11-01T00:00:00Z,3
Drug era,1988-12-01T00:00:00Z,2
Drug era,1989-01-01T00:00:00Z,3
Drug era,1989-02-01T00:00:00Z,3
Drug era,1989-03-01T00:00:00Z,5
Drug era,1989-04-01T00:00:00Z,1
Drug era,1989-07-01T00:00:00Z,2
Drug era,1989-08-01T00:00:00Z,7
Drug era,1989-09-01T00:00:00Z,4
Drug era,1989-10-01T00:00:00Z,8
Drug era,1989-11-01T00:00:00Z,2
Drug era,1989-12-01T00:00:00Z,6
Drug era,1990-01-01T00:00:00Z,8
Drug era,1990-02-01T00:00:00Z,5
Drug era,1990-03-01T00:00:00Z,10
Drug era,1990-04-01T00:00:00Z,10
Drug era,1990-05-01T00:00:00Z,9
Drug era,1990-06-01T00:00:00Z,3
Drug era,1990-07-01T00:00:00Z,2
Drug era,1990-08-01T00:00:00Z,9
Drug era,1990-09-01T00:00:00Z,12
Drug era,1990-10-01T00:00:00Z,6
Drug era,1990-11-01T00:00:00Z,7
Drug era,1990-12-01T00:00:00Z,8
Drug era,1991-01-01T00:00:00Z,5
Drug era,1991-02-01T00:00:00Z,4
Drug era,1991-03-01T00:00:00Z,10
Drug era,1991-04-01T00:00:00Z,5
Drug era,1991-05-01T00:00:00Z,9
Drug era,1991-06-01T00:00:00Z,8
Drug era,1991-07-01T00:00:00Z,12
Drug era,1991-08-01T00:00:00Z,6
Drug era,1991-09-01T00:00:00Z,10
Drug era,1991-10-01T00:00:00Z,5
Drug era,1991-11-01T00:00:00Z,5
Drug era,1991-12-01T00:00:00Z,3
Drug era,1992-01-01T00:00:00Z,8
Drug era,1992-02-01T00:00:00Z,7
Drug era,1992-03-01T00:00:00Z,8
Drug era,1992-04-01T00:00:00Z,7
Drug era,1992-05-01T00:00:00Z,11
Drug era,1992-06-01T00:00:00Z,8
Drug era,1992-07-01T00:00:00Z,7
Drug era,1992-08-01T00:00:00Z,9
Drug era,1992-09-01T00:00:00Z,6
Drug era,1992-10-01T00:00:00Z,11
Drug era,1992-11-01T00:00:00Z,7
Drug era,1992-12-01T00:00:00Z,3
Drug era,1993-01-01T00:00:00Z,8
Drug era,1993-02-01T00:00:00Z,7
Drug era,1993-03-01T00:00:00Z,6
Drug era,1993-04-01T00:00:00Z,14
Drug era,1993-06-01T00:00:00Z,5
Drug era,1993-07-01T00:00:00Z,9
Drug era,1993-08-01T00:00:00Z,9
Drug era,1993-09-01T00:00:00Z,6
Drug era,1993-10-01T00:00:00Z,9
Drug era,1993-11-01T00:00:00Z,7
Drug era,1993-12-01T00:00:00Z,4
Drug era,1994-01-01T00:00:00Z,12
Drug era,1994-02-01T00:00:00Z,8
Drug era,1994-03-01T00:00:00Z,10
Drug era,1994-04-01T00:00:00Z,3
Drug era,1994-05-01T00:00:00Z,3
Drug era,1994-06-01T00:00:00Z,10
Drug era,1994-07-01T00:00:00Z,7
Drug era,1994-08-01T00:00:00Z,6
Drug era,1994-09-01T00:00:00Z,6
Drug era,1994-10-01T00:00:00Z,9
Drug era,1994-11-01T00:00:00Z,9
Drug era,1994-12-01T00:00:00Z,6
Drug era,1995-01-01T00:00:00Z,5
Drug era,1995-02-01T00:00:00Z,5
Drug era,1995-03-01T00:00:00Z,1
Drug era,1995-04-01T00:00:00Z,6
Drug era,1995-05-01T00:00:00Z,6
Drug era,1995-06-01T00:00:00Z,4
Drug era,1995-07-01T00:00:00Z,8
Drug era,1995-08-01T00:00:00Z,7
Drug era,1995-09-01T00:00:00Z,7
Drug era,1995-10-01T00:00:00Z,1
Drug era,1995-11-01T00:00:00Z,6
Drug era,1995-12-01T00:00:00Z,5
Drug era,1996-01-01T00:00:00Z,5
Drug era,1996-02-01T00:00:00Z,7
Drug era,1996-03-01T00:00:00Z,4
Drug era,1996-04-01T00:00:00Z,4
Drug era,1996-05-01T00:00:00Z,6
Drug era,1996-06-01T00:00:00Z,11
Drug era,1996-07-01T00:00:00Z,4
Drug era,1996-08-01T00:00:00Z,7
Drug era,1996-09-01T00:00:00Z,11
Drug era,1996-10-01T00:00:00Z,6
Drug era,1996-11-01T00:00:00Z,3
Drug era,1996-12-01T00:00:00Z,6
Drug era,1997-01-01T00:00:00Z,5
Drug era,1997-02-01T00:00:00Z,3
Drug era,1997-03-01T00:00:00Z,8
Drug era,1997-04-01T00:00:00Z,7
Drug era,1997-05-01T00:00:00Z,10
Drug era,1997-06-01T00:00:00Z,3
Drug era,1997-07-01T00:00:00Z,6
Drug era,1997-08-01T00:00:00Z,9
Drug era,1997-09-01T00:00:00Z,16
Drug era,1997-10-01T00:00:00Z,2
Drug era,1997-11-01T00:00:00Z,2
Drug era,1997-12-01T00:00:00Z,4
Drug era,1998-01-01T00:00:00Z,2
Drug era,1998-02-01T00:00:00Z,5
Drug era,1998-03-01T00:00:00Z,8
Drug era,1998-04-01T00:00:00Z,7
Drug era,1998-05-01T00:00:00Z,7
Drug era,1998-06-01T00:00:00Z,10
Drug era,1998-07-01T00:00:00Z,3
Drug era,1998-08-01T00:00:00Z,16
Drug era,1998-09-01T00:00:00Z,8
Drug era,1998-10-01T00:00:00Z,5
Drug era,1998-11-01T00:00:00Z,6
Drug era,1998-12-01T00:00:00Z,7
Drug era,1999-01-01T00:00:00Z,4
Drug era,1999-02-01T00:00:00Z,3
Drug era,1999-03-01T00:00:00Z,3
Drug era,1999-04-01T00:00:00Z,3
Drug era,1999-05-01T00:00:00Z,7
Drug era,1999-06-01T00:00:00Z,5
Drug era,1999-07-01T00:00:00Z,3
Drug era,1999-08-01T00:00:00Z,10
Drug era,1999-09-01T00:00:00Z,3
Drug era,1999-10-01T00:00:00Z,6
Drug era,1999-11-01T00:00:00Z,8
Drug era,1999-12-01T00:00:00Z,9
Drug era,2000-01-01T00:00:00Z,6
Drug era,2000-02-01T00:00:00Z,7
Drug era,2000-03-01T00:00:00Z,7
Drug era,2000-04-01T00:00:00Z,5
Drug era,2000-05-01T00:00:00Z,15
Drug era,2000-06-01T00:00:00Z,10
Drug era,2000-07-01T00:00:00Z,6
Drug era,2000-08-01T00:00:00Z,5
Drug era,2000-09-01T00:00:00Z,6
Drug era,2000-10-01T00:00:00Z,3
Drug era,2000-11-01T00:00:00Z,6
Drug era,2000-12-01T00:00:00Z,8
Drug era,2001-01-01T00:00:00Z,4
Drug era,2001-02-01T00:00:00Z,2
Drug era,2001-03-01T00:00:00Z,2
Drug era,2001-05-01T00:00:00Z,4
Drug era,2001-06-01T00:00:00Z,9
Drug era,2001-07-01T00:00:00Z,7
Drug era,2001-08-01T00:00:00Z,7
Drug era,2001-09-01T00:00:00Z,10
Drug era,2001-10-01T00:00:00Z,6
Drug era,2001-11-01T00:00:00Z,5
Drug era,2001-12-01T00:00:00Z,11
Drug era,2002-01-01T00:00:00Z,7
Drug era,2002-02-01T00:00:00Z,8
Drug era,2002-03-01T00:00:00Z,3
