domain,date,records
Condition occurrence,2011-08-01T00:00:00Z,66
Condition occurrence,2011-09-01T00:00:00Z,66
Condition occurrence,2011-10-01T00:00:00Z,66
Condition occurrence,2011-11-01T00:00:00Z,70
Condition occurrence,2011-12-01T00:00:00Z,66
Condition occurrence,2012-01-01T00:00:00Z,57
Condition occurrence,2012-02-01T00:00:00Z,85
Condition occurrence,2012-03-01T00:00:00Z,69
Condition occurrence,2012-04-01T00:00:00Z,60
Condition occurrence,2012-05-01T00:00:00Z,70
Condition occurrence,2012-06-01T00:00:00Z,74
Condition occurrence,2012-07-01T00:00:00Z,72
Condition occurrence,2012-08-01T00:00:00Z,81
Condition occurrence,2012-09-01T00:00:00Z,70
Condition occurrence,2012-10-01T00:00:00Z,62
Condition occurrence,2012-11-01T00:00:00Z,72
Condition occurrence,2012-12-01T00:00:00Z,66
Condition occurrence,2013-01-01T00:00:00Z,63
Condition occurrence,2013-02-01T00:00:00Z,61
Condition occurrence,2013-03-01T00:00:00Z,66
Condition occurrence,2013-04-01T00:00:00Z,72
Condition occurrence,2013-05-01T00:00:00Z,76
Condition occurrence,2013-06-01T00:00:00Z,71
Condition occurrence,2013-07-01T00:00:00Z,72
Condition occurrence,2013-08-01T00:00:00Z,67
Condition occurrence,2013-09-01T00:00:00Z,66
Condition occurrence,2013-10-01T00:00:00Z,71
Condition occurrence,2013-11-01T00:00:00Z,64
Condition occurrence,2013-12-01T00:00:00Z,60
Condition occurrence,2014-01-01T00:00:00Z,155
Condition occurrence,2014-02-01T00:00:00Z,509
Condition occurrence,2014-03-01T00:00:00Z,54
Condition occurrence,2014-04-01T00:00:00Z,57
Condition occurrence,2014-05-01T00:00:00Z,86
Condition occurrence,2014-06-01T00:00:00Z,104
Condition occurrence,2014-07-01T00:00:00Z,52
Condition occurrence,2014-08-01T00:00:00Z,66
Condition occurrence,2014-09-01T00:00:00Z,76
Condition occurrence,2014-10-01T00:00:00Z,63
Condition occurrence,2014-11-01T00:00:00Z,71
Condition occurrence,2014-12-01T00:00:00Z,80
Condition occurrence,2015-01-01T00:00:00Z,66
Condition occurrence,2015-02-01T00:00:00Z,60
Condition occurrence,2015-03-01T00:00:00Z,63
Condition occurrence,2015-04-01T00:00:00Z,70
Condition occurrence,2015-05-01T00:00:00Z,70
Condition occurrence,2015-06-01T00:00:00Z,75
Condition occurrence,2015-07-01T00:00:00Z,71
Condition occurrence,2015-08-01T00:00:00Z,69
Condition occurrence,2015-09-01T00:00:00Z,68
Condition occurrence,2015-10-01T00:00:00Z,69
Condition occurrence,2015-11-01T00:00:00Z,78
Condition occurrence,2015-12-01T00:00:00Z,96
Condition occurrence,2016-01-01T00:00:00Z,61
Condition occurrence,2016-02-01T00:00:00Z,71
Condition occurrence,2016-03-01T00:00:00Z,79
Condition occurrence,2016-04-01T00:00:00Z,68
Condition occurrence,2016-05-01T00:00:00Z,86
Condition occurrence,2016-06-01T00:00:00Z,72
Condition occurrence,2016-07-01T00:00:00Z,77
Condition occurrence,2016-08-01T00:00:00Z,82
Condition occurrence,2016-09-01T00:00:00Z,66
Condition occurrence,2016-10-01T00:00:00Z,90
Condition occurrence,2016-11-01T00:00:00Z,57
Condition occurrence,2016-12-01T00:00:00Z,65
Condition occurrence,2017-01-01T00:00:00Z,68
Condition occurrence,2017-02-01T00:00:00Z,57
Condition occurrence,2017-03-01T00:00:00Z,80
Condition occurrence,2017-04-01T00:00:00Z,50
Condition occurrence,2017-05-01T00:00:00Z,69
Condition occurrence,2017-06-01T00:00:00Z,66
Condition occurrence,2017-07-01T00:00:00Z,86
Condition occurrence,2017-08-01T00:00:00Z,66
Condition occurrence,2017-09-01T00:00:00Z,53
Condition occurrence,2017-10-01T00:00:00Z,80
Condition occurrence,2017-11-01T00:00:00Z,77
Condition occurrence,2017-12-01T00:00:00Z,86
Condition occurrence,2018-01-01T00:00:00Z,49
Condition occurrence,2018-02-01T00:00:00Z,66
Condition occurrence,2018-03-01T00:00:00Z,77
Condition occurrence,2018-04-01T00:00:00Z,72
Condition occurrence,2018-05-01T00:00:00Z,66
Condition occurrence,2018-06-01T00:00:00Z,67
Condition occurrence,2018-07-01T00:00:00Z,72
Condition occurrence,2018-08-01T00:00:00Z,82
Condition occurrence,2018-09-01T00:00:00Z,65
Condition occurrence,2018-10-01T00:00:00Z,72
Condition occurrence,2018-11-01T00:00:00Z,74
Condition occurrence,2018-12-01T00:00:00Z,58
Condition occurrence,2019-01-01T00:00:00Z,78
Condition occurrence,2019-02-01T00:00:00Z,76
Condition occurrence,2019-03-01T00:00:00Z,75
Condition occurrence,2019-04-01T00:00:00Z,66
Condition occurrence,2019-05-01T00:00:00Z,85
Condition occurrence,2019-06-01T00:00:00Z,86
Condition occurrence,2019-07-01T00:00:00Z,83
Condition occurrence,2019-08-01T00:00:00Z,67
Condition occurrence,2019-09-01T00:00:00Z,75
Condition occurrence,2019-10-01T00:00:00Z,72
Condition occurrence,2019-11-01T00:00:00Z,60
Condition occurrence,2019-12-01T00:00:00Z,76
Condition occurrence,2020-01-01T00:00:00Z,70
Condition occurrence,2020-02-01T00:00:00Z,2083
Condition occurrence,2020-03-01T00:00:00Z,7812
Condition occurrence,2020-04-01T00:00:00Z,83
Condition occurrence,2020-05-01T00:00:00Z,70
Condition occurrence,2020-06-01T00:00:00Z,73
Condition occurrence,2020-07-01T00:00:00Z,62
Condition occurrence,2020-08-01T00:00:00Z,65
Condition occurrence,2020-09-01T00:00:00Z,63
Condition occurrence,2020-10-01T00:00:00Z,58
Condition occurrence,2020-11-01T00:00:00Z,90
Condition occurrence,2020-12-01T00:00:00Z,70
Condition occurrence,2021-01-01T00:00:00Z,56
Condition occurrence,2021-02-01T00:00:00Z,49
Condition occurrence,2021-03-01T00:00:00Z,5
Death,1912-07-01T00:00:00Z,1
Death,1940-09-01T00:00:00Z,1
Death,1949-01-01T00:00:00Z,1
Death,1951-11-01T00:00:00Z,1
Death,1952-07-01T00:00:00Z,1
Death,1960-11-01T00:00:00Z,1
Death,1961-02-01T00:00:00Z,1
Death,1962-05-01T00:00:00Z,1
Death,1964-05-01T00:00:00Z,1
Death,1964-07-01T00:00:00Z,1
Death,1965-05-01T00:00:00Z,1
Death,1966-08-01T00:00:00Z,1
Death,1969-08-01T00:00:00Z,1
Death,1971-04-01T00:00:00Z,1
Death,1971-08-01T00:00:00Z,1
Death,1972-09-01T00:00:00Z,1
Death,1974-05-01T00:00:00Z,1
Death,1974-08-01T00:00:00Z,1
Death,1974-09-01T00:00:00Z,1
Death,1975-01-01T00:00:00Z,1
Death,1979-01-01T00:00:00Z,1
Death,1980-10-01T00:00:00Z,1
Death,1981-06-01T00:00:00Z,1
Death,1982-05-01T00:00:00Z,1
Death,1983-09-01T00:00:00Z,1
Death,1983-10-01T00:00:00Z,1
Death,1985-01-01T00:00:00Z,1
Death,1985-05-01T00:00:00Z,2
Death,1985-07-01T00:00:00Z,1
Death,1985-09-01T00:00:00Z,1
Death,1985-11-01T00:00:00Z,1
Death,1986-04-01T00:00:00Z,1
Death,1986-07-01T00:00:00Z,1
Death,1987-01-01T00:00:00Z,1
Death,1987-02-01T00:00:00Z,2
Death,1987-05-01T00:00:00Z,1
Death,1987-10-01T00:00:00Z,1
Death,1988-06-01T00:00:00Z,1
Death,1988-10-01T00:00:00Z,1
Death,1991-06-01T00:00:00Z,1
Death,1991-07-01T00:00:00Z,1
Death,1992-12-01T00:00:00Z,1
Death,1993-02-01T00:00:00Z,1
Death,1993-10-01T00:00:00Z,1
Death,1994-02-01T00:00:00Z,1
Death,1995-12-01T00:00:00Z,1
Death,1996-06-01T00:00:00Z,2
Death,1996-09-01T00:00:00Z,2
Death,1996-10-01T00:00:00Z,1
Death,1996-11-01T00:00:00Z,1
Death,1997-01-01T00:00:00Z,1
Death,1997-02-01T00:00:00Z,1
Death,1997-07-01T00:00:00Z,1
Death,1997-12-01T00:00:00Z,1
Death,1998-01-01T00:00:00Z,1
Death,1998-02-01T00:00:00Z,1
Death,1998-03-01T00:00:00Z,1
Death,1998-05-01T00:00:00Z,1
Death,1998-07-01T00:00:00Z,1
Death,1998-08-01T00:00:00Z,1
Death,1998-11-01T00:00:00Z,1
Death,1998-12-01T00:00:00Z,1
Death,1999-04-01T00:00:00Z,2
Death,1999-06-01T00:00:00Z,1
Death,1999-08-01T00:00:00Z,1
Death,2000-03-01T00:00:00Z,1
Death,2000-09-01T00:00:00Z,2
Death,2000-12-01T00:00:00Z,2
Death,2001-01-01T00:00:00Z,1
Death,2001-02-01T00:00:00Z,1
Death,2001-09-01T00:00:00Z,3
Death,2001-10-01T00:00:00Z,1
Death,2001-11-01T00:00:00Z,1
Death,2002-01-01T00:00:00Z,1
Death,2002-09-01T00:00:00Z,1
Death,2002-12-01T00:00:00Z,1
Death,2003-03-01T00:00:00Z,2
Death,2003-10-01T00:00:00Z,1
Death,2003-11-01T00:00:00Z,1
Death,2004-01-01T00:00:00Z,1
Death,2004-03-01T00:00:00Z,1
Death,2004-04-01T00:00:00Z,1
Death,2005-09-01T00:00:00Z,1
Death,2005-10-01T00:00:00Z,1
Death,2005-11-01T00:00:00Z,1
Death,2005-12-01T00:00:00Z,1
Death,2006-02-01T00:00:00Z,1
Death,2006-03-01T00:00:00Z,2
Death,2006-07-01T00:00:00Z,1
Death,2006-11-01T00:00:00Z,2
Death,2006-12-01T00:00:00Z,1
Death,2007-01-01T00:00:00Z,2
Death,2007-04-01T00:00:00Z,1
Death,2007-05-01T00:00:00Z,1
Death,2007-10-01T00:00:00Z,1
Death,2008-01-01T00:00:00Z,1
Death,2008-02-01T00:00:00Z,2
Death,2008-06-01T00:00:00Z,1
Death,2008-07-01T00:00:00Z,1
Death,2008-08-01T00:00:00Z,1
Death,2008-09-01T00:00:00Z,1
Death,2008-11-01T00:00:00Z,1
Death,2009-03-01T00:00:00Z,1
Death,2009-04-01T00:00:00Z,1
Death,2009-05-01T00:00:00Z,1
Death,2009-06-01T00:00:00Z,2
Death,2009-09-01T00:00:00Z,1
Death,2009-10-01T00:00:00Z,1
Death,2010-07-01T00:00:00Z,1
Death,2010-09-01T00:00:00Z,1
Death,2010-10-01T00:00:00Z,1
Death,2010-12-01T00:00:00Z,1
Death,2011-04-01T00:00:00Z,1
Death,2011-05-01T00:00:00Z,1
Death,2011-09-01T00:00:00Z,1
Death,2011-10-01T00:00:00Z,1
Death,2011-11-01T00:00:00Z,1
Death,2012-01-01T00:00:00Z,2
Death,2012-05-01T00:00:00Z,2
Death,2012-09-01T00:00:00Z,1
Death,2012-11-01T00:00:00Z,1
Death,2013-11-01T00:00:00Z,1
Death,2014-02-01T00:00:00Z,1
Death,2014-03-01T00:00:00Z,1
Death,2014-04-01T00:00:00Z,1
Death,2014-08-01T00:00:00Z,1
Death,2014-10-01T00:00:00Z,1
Death,2015-04-01T00:00:00Z,3
Death,2015-08-01T00:00:00Z,2
Death,2015-10-01T00:00:00Z,1
Death,2015-12-01T00:00:00Z,1
Death,2016-02-01T00:00:00Z,1
Death,2016-04-01T00:00:00Z,2
Death,2016-05-01T00:00:00Z,1
Death,2016-06-01T00:00:00Z,1
Death,2016-07-01T00:00:00Z,2
Death,2016-08-01T00:00:00Z,2
Death,2016-09-01T00:00:00Z,3
Death,2016-10-01T00:00:00Z,1
Death,2017-01-01T00:00:00Z,1
Death,2017-02-01T00:00:00Z,2
Death,2017-03-01T00:00:00Z,1
Death,2017-07-01T00:00:00Z,1
Death,2017-09-01T00:00:00Z,1
Death,2017-10-01T00:00:00Z,1
Death,2018-02-01T00:00:00Z,1
Death,2018-05-01T00:00:00Z,1
Death,2018-06-01T00:00:00Z,1
Death,2018-07-01T00:00:00Z,1
Death,2018-09-01T00:00:00Z,1
Death,2018-12-01T00:00:00Z,1
Death,2019-03-01T00:00:00Z,1
Death,2019-04-01T00:00:00Z,1
Death,2019-07-01T00:00:00Z,2
Death,2019-10-01T00:00:00Z,1
Death,2019-11-01T00:00:00Z,1
Death,2020-02-01T00:00:00Z,2
Death,2020-03-01T00:00:00Z,41
Death,2020-04-01T00:00:00Z,14
Death,2020-06-01T00:00:00Z,2
Death,2020-09-01T00:00:00Z,1
Death,2020-11-01T00:00:00Z,1
Death,2021-01-01T00:00:00Z,3
Device,1940-08-01T00:00:00Z,1
Device,1942-02-01T00:00:00Z,1
Device,1946-05-01T00:00:00Z,1
Device,1947-06-01T00:00:00Z,1
Device,1951-11-01T00:00:00Z,1
Device,1953-11-01T00:00:00Z,1
Device,1957-04-01T00:00:00Z,1
Device,1958-05-01T00:00:00Z,1
Device,1960-01-01T00:00:00Z,1
Device,1960-02-01T00:00:00Z,1
Device,1961-10-01T00:00:00Z,1
Device,1963-04-01T00:00:00Z,1
Device,1963-10-01T00:00:00Z,1
Device,1964-01-01T00:00:00Z,1
Device,1964-05-01T00:00:00Z,1
Device,1964-12-01T00:00:00Z,1
Device,1968-06-01T00:00:00Z,1
Device,1969-05-01T00:00:00Z,1
Device,1971-07-01T00:00:00Z,1
Device,1972-11-01T00:00:00Z,1
Device,1973-12-01T00:00:00Z,1
Device,1974-04-01T00:00:00Z,1
Device,1974-06-01T00:00:00Z,1
Device,1974-07-01T00:00:00Z,1
Device,1974-08-01T00:00:00Z,1
Device,1974-09-01T00:00:00Z,1
Device,1976-11-01T00:00:00Z,1
Device,1979-01-01T00:00:00Z,1
Device,1980-08-01T00:00:00Z,1
Device,1981-06-01T00:00:00Z,1
Device,1981-07-01T00:00:00Z,1
Device,1983-03-01T00:00:00Z,1
Device,1985-06-01T00:00:00Z,1
Device,1985-07-01T00:00:00Z,1
Device,1985-11-01T00:00:00Z,1
Device,1987-02-01T00:00:00Z,1
Device,1987-05-01T00:00:00Z,2
Device,1988-06-01T00:00:00Z,2
Device,1989-09-01T00:00:00Z,1
Device,1990-04-01T00:00:00Z,1
Device,1990-08-01T00:00:00Z,1
Device,1993-02-01T00:00:00Z,1
Device,1993-03-01T00:00:00Z,1
Device,1994-06-01T00:00:00Z,1
Device,1996-04-01T00:00:00Z,1
Device,1996-08-01T00:00:00Z,1
Device,1996-09-01T00:00:00Z,1
Device,1997-02-01T00:00:00Z,1
Device,1998-01-01T00:00:00Z,1
Device,1998-05-01T00:00:00Z,1
Device,2000-04-01T00:00:00Z,1
Device,2000-05-01T00:00:00Z,1
Device,2001-09-01T00:00:00Z,2
Device,2003-03-01T00:00:00Z,1
Device,2004-03-01T00:00:00Z,2
Device,2005-02-01T00:00:00Z,1
Device,2005-11-01T00:00:00Z,1
Device,2005-12-01T00:00:00Z,2
Device,2006-01-01T00:00:00Z,1
Device,2006-07-01T00:00:00Z,1
Device,2007-01-01T00:00:00Z,1
Device,2007-02-01T00:00:00Z,1
Device,2007-06-01T00:00:00Z,1
Device,2007-09-01T00:00:00Z,1
Device,2007-11-01T00:00:00Z,2
Device,2009-01-01T00:00:00Z,1
Device,2009-02-01T00:00:00Z,1
Device,2009-03-01T00:00:00Z,1
Device,2009-06-01T00:00:00Z,3
Device,2011-04-01T00:00:00Z,1
Device,2011-09-01T00:00:00Z,1
Device,2012-10-01T00:00:00Z,1
Device,2013-03-01T00:00:00Z,3
Device,2015-11-01T00:00:00Z,1
Device,2016-06-01T00:00:00Z,1
Device,2016-07-01T00:00:00Z,1
Device,2016-10-01T00:00:00Z,1
Device,2017-08-01T00:00:00Z,1
Device,2017-10-01T00:00:00Z,1
Device,2018-01-01T00:00:00Z,1
Device,2018-04-01T00:00:00Z,1
Device,2020-02-01T00:00:00Z,29
Device,2020-03-01T00:00:00Z,203
Device,2020-04-01T00:00:00Z,1
Device,2020-12-01T00:00:00Z,1
Device,2021-03-01T00:00:00Z,1
Drug era,1911-04-01T00:00:00Z,1
Drug era,1911-12-01T00:00:00Z,1
Drug era,1912-01-01T00:00:00Z,1
Drug era,1915-08-01T00:00:00Z,2
Drug era,1915-11-01T00:00:00Z,1
Drug era,1922-07-01T00:00:00Z,1
Drug era,1924-12-01T00:00:00Z,2
Drug era,1928-08-01T00:00:00Z,2
Drug era,1929-08-01T00:00:00Z,1
Drug era,1929-09-01T00:00:00Z,1
Drug era,1929-12-01T00:00:00Z,1
Drug era,1930-09-01T00:00:00Z,1
Drug era,1930-12-01T00:00:00Z,2
Drug era,1931-01-01T00:00:00Z,2
Drug era,1931-04-01T00:00:00Z,1
Drug era,1931-05-01T00:00:00Z,1
Drug era,1932-10-01T00:00:00Z,3
Drug era,1934-01-01T00:00:00Z,1
Drug era,1934-02-01T00:00:00Z,1
Drug era,1935-01-01T00:00:00Z,2
Drug era,1935-07-01T00:00:00Z,2
Drug era,1936-04-01T00:00:00Z,4
Drug era,1936-11-01T00:00:00Z,1
Drug era,1936-12-01T00:00:00Z,10
Drug era,1937-01-01T00:00:00Z,2
Drug era,1937-04-01T00:00:00Z,2
Drug era,1937-05-01T00:00:00Z,1
Drug era,1937-11-01T00:00:00Z,3
Drug era,1938-12-01T00:00:00Z,2
Drug era,1939-07-01T00:00:00Z,1
Drug era,1939-08-01T00:00:00Z,1
Drug era,1939-10-01T00:00:00Z,3
Drug era,1940-10-01T00:00:00Z,3
Drug era,1941-02-01T00:00:00Z,3
Drug era,1941-06-01T00:00:00Z,1
Drug era,1941-09-01T00:00:00Z,1
Drug era,1942-01-01T00:00:00Z,2
Drug era,1942-07-01T00:00:00Z,2
Drug era,1942-08-01T00:00:00Z,1
Drug era,1943-02-01T00:00:00Z,1
Drug era,1943-04-01T00:00:00Z,2
Drug era,1944-01-01T00:00:00Z,3
Drug era,1944-11-01T00:00:00Z,2
Drug era,1945-03-01T00:00:00Z,2
Drug era,1946-07-01T00:00:00Z,6
Drug era,1946-08-01T00:00:00Z,2
Drug era,1947-05-01T00:00:00Z,1
Drug era,1947-06-01T00:00:00Z,2
Drug era,1947-09-01T00:00:00Z,1
Drug era,1947-11-01T00:00:00Z,3
Drug era,1947-12-01T00:00:00Z,1
Drug era,1948-01-01T00:00:00Z,1
Drug era,1948-07-01T00:00:00Z,2
Drug era,1948-08-01T00:00:00Z,1
Drug era,1948-09-01T00:00:00Z,1
Drug era,1949-09-01T00:00:00Z,1
Drug era,1949-10-01T00:00:00Z,1
Drug era,1949-11-01T00:00:00Z,2
Drug era,1950-08-01T00:00:00Z,2
Drug era,1950-09-01T00:00:00Z,1
Drug era,1950-11-01T00:00:00Z,1
Drug era,1950-12-01T00:00:00Z,1
Drug era,1951-02-01T00:00:00Z,3
Drug era,1951-03-01T00:00:00Z,1
Drug era,1951-04-01T00:00:00Z,1
Drug era,1951-07-01T00:00:00Z,2
Drug era,1951-08-01T00:00:00Z,2
Drug era,1951-09-01T00:00:00Z,1
Drug era,1951-10-01T00:00:00Z,4
Drug era,1951-11-01T00:00:00Z,1
Drug era,1952-01-01T00:00:00Z,3
Drug era,1952-03-01T00:00:00Z,1
Drug era,1952-04-01T00:00:00Z,1
Drug era,1952-07-01T00:00:00Z,1
Drug era,1952-08-01T00:00:00Z,1
Drug era,1952-09-01T00:00:00Z,2
Drug era,1953-01-01T00:00:00Z,3
Drug era,1953-06-01T00:00:00Z,1
Drug era,1953-10-01T00:00:00Z,2
Drug era,1953-11-01T00:00:00Z,3
Drug era,1953-12-01T00:00:00Z,1
Drug era,1954-04-01T00:00:00Z,1
Drug era,1954-05-01T00:00:00Z,2
Drug era,1954-07-01T00:00:00Z,2
Drug era,1954-08-01T00:00:00Z,2
Drug era,1954-09-01T00:00:00Z,1
Drug era,1954-11-01T00:00:00Z,1
Drug era,1954-12-01T00:00:00Z,2
Drug era,1955-06-01T00:00:00Z,2
Drug era,1955-07-01T00:00:00Z,3
Drug era,1955-09-01T00:00:00Z,1
Drug era,1955-10-01T00:00:00Z,1
Drug era,1955-11-01T00:00:00Z,2
Drug era,1955-12-01T00:00:00Z,1
Drug era,1956-01-01T00:00:00Z,1
Drug era,1956-02-01T00:00:00Z,2
Drug era,1956-05-01T00:00:00Z,1
Drug era,1956-06-01T00:00:00Z,3
Drug era,1956-08-01T00:00:00Z,3
Drug era,1956-09-01T00:00:00Z,1
Drug era,1956-11-01T00:00:00Z,1
Drug era,1957-03-01T00:00:00Z,1
Drug era,1957-06-01T00:00:00Z,2
Drug era,1957-07-01T00:00:00Z,2
Drug era,1957-10-01T00:00:00Z,1
Drug era,1957-11-01T00:00:00Z,2
Drug era,1957-12-01T00:00:00Z,1
Drug era,1958-03-01T00:00:00Z,2
Drug era,1958-06-01T00:00:00Z,2
Drug era,1958-07-01T00:00:00Z,3
Drug era,1958-08-01T00:00:00Z,6
Drug era,1958-09-01T00:00:00Z,3
Drug era,1958-10-01T00:00:00Z,1
Drug era,1958-11-01T00:00:00Z,3
Drug era,1958-12-01T00:00:00Z,7
Drug era,1959-01-01T00:00:00Z,3
Drug era,1959-02-01T00:00:00Z,4
Drug era,1959-06-01T00:00:00Z,4
Drug era,1959-07-01T00:00:00Z,2
Drug era,1959-10-01T00:00:00Z,3
Drug era,1960-01-01T00:00:00Z,5
Drug era,1960-02-01T00:00:00Z,1
Drug era,1960-03-01T00:00:00Z,2
Drug era,1960-04-01T00:00:00Z,2
Drug era,1960-05-01T00:00:00Z,1
Drug era,1960-06-01T00:00:00Z,3
Drug era,1960-07-01T00:00:00Z,3
Drug era,1960-10-01T00:00:00Z,1
Drug era,1960-11-01T00:00:00Z,3
Drug era,1961-02-01T00:00:00Z,1
Drug era,1961-03-01T00:00:00Z,1
Drug era,1961-04-01T00:00:00Z,1
Drug era,1961-06-01T00:00:00Z,2
Drug era,1961-11-01T00:00:00Z,3
Drug era,1961-12-01T00:00:00Z,3
Drug era,1962-01-01T00:00:00Z,2
Drug era,1962-02-01T00:00:00Z,2
Drug era,1962-04-01T00:00:00Z,1
Drug era,1962-05-01T00:00:00Z,1
Drug era,1962-07-01T00:00:00Z,1
Drug era,1962-08-01T00:00:00Z,1
Drug era,1963-01-01T00:00:00Z,2
Drug era,1963-05-01T00:00:00Z,1
Drug era,1963-06-01T00:00:00Z,1
Drug era,1963-07-01T00:00:00Z,1
Drug era,1963-08-01T00:00:00Z,2
Drug era,1963-09-01T00:00:00Z,2
Drug era,1963-10-01T00:00:00Z,1
Drug era,1963-12-01T00:00:00Z,5
Drug era,1964-03-01T00:00:00Z,3
Drug era,1964-04-01T00:00:00Z,2
Drug era,1964-05-01T00:00:00Z,2
Drug era,1964-07-01T00:00:00Z,1
Drug era,1964-09-01T00:00:00Z,1
Drug era,1964-11-01T00:00:00Z,2
Drug era,1964-12-01T00:00:00Z,1
Drug era,1965-01-01T00:00:00Z,2
Drug era,1965-02-01T00:00:00Z,2
Drug era,1965-03-01T00:00:00Z,1
Drug era,1965-04-01T00:00:00Z,2
Drug era,1965-05-01T00:00:00Z,1
Drug era,1965-08-01T00:00:00Z,3
Drug era,1965-09-01T00:00:00Z,3
Drug era,1965-11-01T00:00:00Z,6
Drug era,1965-12-01T00:00:00Z,5
Drug era,1966-01-01T00:00:00Z,2
Drug era,1966-03-01T00:00:00Z,2
Drug era,1966-04-01T00:00:00Z,3
Drug era,1966-05-01T00:00:00Z,3
Drug era,1966-07-01T00:00:00Z,3
Drug era,1966-08-01T00:00:00Z,2
Drug era,1966-10-01T00:00:00Z,1
Drug era,1966-11-01T00:00:00Z,2
Drug era,1966-12-01T00:00:00Z,1
Drug era,1967-01-01T00:00:00Z,3
Drug era,1967-02-01T00:00:00Z,3
Drug era,1967-03-01T00:00:00Z,1
Drug era,1967-05-01T00:00:00Z,2
Drug era,1967-06-01T00:00:00Z,4
Drug era,1967-08-01T00:00:00Z,2
Drug era,1967-09-01T00:00:00Z,2
Drug era,1967-10-01T00:00:00Z,6
Drug era,1967-11-01T00:00:00Z,3
Drug era,1967-12-01T00:00:00Z,5
Drug era,1968-01-01T00:00:00Z,4
Drug era,1968-02-01T00:00:00Z,4
Drug era,1968-03-01T00:00:00Z,1
Drug era,1968-04-01T00:00:00Z,2
Drug era,1968-05-01T00:00:00Z,3
Drug era,1968-07-01T00:00:00Z,3
Drug era,1968-08-01T00:00:00Z,3
Drug era,1968-09-01T00:00:00Z,1
Drug era,1968-10-01T00:00:00Z,4
Drug era,1969-01-01T00:00:00Z,1
Drug era,1969-03-01T00:00:00Z,3
Drug era,1969-04-01T00:00:00Z,1
Drug era,1969-05-01T00:00:00Z,2
Drug era,1969-07-01T00:00:00Z,7
Drug era,1969-08-01T00:00:00Z,4
Drug era,1969-10-01T00:00:00Z,3
Drug era,1969-11-01T00:00:00Z,2
Drug era,1969-12-01T00:00:00Z,4
Drug era,1970-01-01T00:00:00Z,1
Drug era,1970-02-01T00:00:00Z,3
Drug era,1970-03-01T00:00:00Z,3
Drug era,1970-04-01T00:00:00Z,1
Drug era,1970-05-01T00:00:00Z,2
Drug era,1970-06-01T00:00:00Z,1
Drug era,1970-07-01T00:00:00Z,4
Drug era,1970-08-01T00:00:00Z,5
Drug era,1970-09-01T00:00:00Z,8
Drug era,1970-10-01T00:00:00Z,6
Drug era,1970-11-01T00:00:00Z,3
Drug era,1970-12-01T00:00:00Z,2
Drug era,1971-01-01T00:00:00Z,4
Drug era,1971-02-01T00:00:00Z,1
Drug era,1971-03-01T00:00:00Z,1
Drug era,1971-04-01T00:00:00Z,6
Drug era,1971-05-01T00:00:00Z,5
Drug era,1971-07-01T00:00:00Z,1
Drug era,1971-10-01T00:00:00Z,1
Drug era,1971-11-01T00:00:00Z,2
Drug era,1971-12-01T00:00:00Z,3
Drug era,1972-02-01T00:00:00Z,5
Drug era,1972-03-01T00:00:00Z,2
Drug era,1972-04-01T00:00:00Z,1
Drug era,1972-05-01T00:00:00Z,2
Drug era,1972-06-01T00:00:00Z,1
Drug era,1972-07-01T00:00:00Z,2
Drug era,1972-08-01T00:00:00Z,5
Drug era,1972-09-01T00:00:00Z,3
Drug era,1972-10-01T00:00:00Z,4
Drug era,1972-11-01T00:00:00Z,4
Drug era,1972-12-01T00:00:00Z,2
Drug era,1973-01-01T00:00:00Z,1
Drug era,1973-03-01T00:00:00Z,5
Drug era,1973-04-01T00:00:00Z,3
Drug era,1973-05-01T00:00:00Z,2
Drug era,1973-06-01T00:00:00Z,3
Drug era,1973-07-01T00:00:00Z,6
Drug era,1973-08-01T00:00:00Z,2
Drug era,1973-11-01T00:00:00Z,1
Drug era,1973-12-01T00:00:00Z,1
Drug era,1974-02-01T00:00:00Z,3
Drug era,1974-04-01T00:00:00Z,2
Drug era,1974-06-01T00:00:00Z,2
Drug era,1974-07-01T00:00:00Z,4
Drug era,1974-08-01T00:00:00Z,5
Drug era,1974-09-01T00:00:00Z,3
Drug era,1974-10-01T00:00:00Z,5
Drug era,1974-11-01T00:00:00Z,3
Drug era,1974-12-01T00:00:00Z,2
Drug era,1975-01-01T00:00:00Z,5
Drug era,1975-03-01T00:00:00Z,4
Drug era,1975-05-01T00:00:00Z,4
Drug era,1975-07-01T00:00:00Z,6
Drug era,1975-08-01T00:00:00Z,1
Drug era,1975-09-01T00:00:00Z,6
Drug era,1975-10-01T00:00:00Z,4
Drug era,1975-11-01T00:00:00Z,3
Drug era,1975-12-01T00:00:00Z,5
Drug era,1976-01-01T00:00:00Z,2
Drug era,1976-02-01T00:00:00Z,1
Drug era,1976-03-01T00:00:00Z,2
Drug era,1976-04-01T00:00:00Z,8
Drug era,1976-05-01T00:00:00Z,3
Drug era,1976-07-01T00:00:00Z,6
Drug era,1976-08-01T00:00:00Z,1
Drug era,1976-09-01T00:00:00Z,7
Drug era,1976-10-01T00:00:00Z,8
Drug era,1976-11-01T00:00:00Z,7
Drug era,1976-12-01T00:00:00Z,11
Drug era,1977-01-01T00:00:00Z,2
Drug era,1977-02-01T00:00:00Z,2
Drug era,1977-03-01T00:00:00Z,5
Drug era,1977-04-01T00:00:00Z,5
Drug era,1977-05-01T00:00:00Z,2
