domain,date,records
Condition occurrence,2009-04-01T00:00:00Z,3
Condition occurrence,2009-06-01T00:00:00Z,1
Condition occurrence,2009-07-01T00:00:00Z,1
Condition occurrence,2009-09-01T00:00:00Z,2
Condition occurrence,2009-12-01T00:00:00Z,1
Condition occurrence,2010-01-01T00:00:00Z,1
Condition occurrence,2010-04-01T00:00:00Z,1
Condition occurrence,2010-07-01T00:00:00Z,2
Condition occurrence,2010-08-01T00:00:00Z,1
Condition occurrence,2010-09-01T00:00:00Z,2
Condition occurrence,2010-10-01T00:00:00Z,1
Condition occurrence,2010-11-01T00:00:00Z,1
Condition occurrence,2011-02-01T00:00:00Z,2
Condition occurrence,2011-03-01T00:00:00Z,5
Condition occurrence,2011-04-01T00:00:00Z,6
Condition occurrence,2011-05-01T00:00:00Z,2
Condition occurrence,2011-06-01T00:00:00Z,1
Condition occurrence,2011-07-01T00:00:00Z,3
Condition occurrence,2011-08-01T00:00:00Z,2
Condition occurrence,2011-09-01T00:00:00Z,3
Condition occurrence,2011-10-01T00:00:00Z,5
Condition occurrence,2011-11-01T00:00:00Z,2
Condition occurrence,2011-12-01T00:00:00Z,1
Condition occurrence,2012-01-01T00:00:00Z,3
Condition occurrence,2012-02-01T00:00:00Z,5
Condition occurrence,2012-03-01T00:00:00Z,5
Condition occurrence,2012-05-01T00:00:00Z,9
Condition occurrence,2012-06-01T00:00:00Z,7
Condition occurrence,2012-07-01T00:00:00Z,6
Condition occurrence,2012-08-01T00:00:00Z,3
Condition occurrence,2012-09-01T00:00:00Z,5
Condition occurrence,2012-10-01T00:00:00Z,3
Condition occurrence,2012-11-01T00:00:00Z,2
Condition occurrence,2012-12-01T00:00:00Z,6
Condition occurrence,2013-01-01T00:00:00Z,4
Condition occurrence,2013-02-01T00:00:00Z,6
Condition occurrence,2013-03-01T00:00:00Z,2
Condition occurrence,2013-04-01T00:00:00Z,4
Condition occurrence,2013-05-01T00:00:00Z,4
Condition occurrence,2013-06-01T00:00:00Z,3
Condition occurrence,2013-07-01T00:00:00Z,4
Condition occurrence,2013-08-01T00:00:00Z,6
Condition occurrence,2013-09-01T00:00:00Z,2
Condition occurrence,2013-10-01T00:00:00Z,3
Condition occurrence,2013-11-01T00:00:00Z,4
Condition occurrence,2013-12-01T00:00:00Z,3
Condition occurrence,2014-01-01T00:00:00Z,7
Condition occurrence,2014-02-01T00:00:00Z,25
Condition occurrence,2014-03-01T00:00:00Z,4
Condition occurrence,2014-04-01T00:00:00Z,2
Condition occurrence,2014-05-01T00:00:00Z,5
Condition occurrence,2014-06-01T00:00:00Z,9
Condition occurrence,2014-07-01T00:00:00Z,1
Condition occurrence,2014-08-01T00:00:00Z,6
Condition occurrence,2014-09-01T00:00:00Z,5
Condition occurrence,2014-10-01T00:00:00Z,2
Condition occurrence,2014-11-01T00:00:00Z,3
Condition occurrence,2014-12-01T00:00:00Z,9
Condition occurrence,2015-01-01T00:00:00Z,7
Condition occurrence,2015-02-01T00:00:00Z,5
Condition occurrence,2015-03-01T00:00:00Z,4
Condition occurrence,2015-04-01T00:00:00Z,2
Condition occurrence,2015-05-01T00:00:00Z,4
Condition occurrence,2015-06-01T00:00:00Z,3
Condition occurrence,2015-07-01T00:00:00Z,2
Condition occurrence,2015-08-01T00:00:00Z,6
Condition occurrence,2015-09-01T00:00:00Z,3
Condition occurrence,2015-10-01T00:00:00Z,4
Condition occurrence,2015-11-01T00:00:00Z,5
Condition occurrence,2015-12-01T00:00:00Z,5
Condition occurrence,2016-01-01T00:00:00Z,2
Condition occurrence,2016-02-01T00:00:00Z,1
Condition occurrence,2016-03-01T00:00:00Z,3
Condition occurrence,2016-04-01T00:00:00Z,5
Condition occurrence,2016-05-01T00:00:00Z,4
Condition occurrence,2016-06-01T00:00:00Z,7
Condition occurrence,2016-07-01T00:00:00Z,2
Condition occurrence,2016-08-01T00:00:00Z,3
Condition occurrence,2016-09-01T00:00:00Z,2
Condition occurrence,2016-10-01T00:00:00Z,11
Condition occurrence,2016-11-01T00:00:00Z,4
Condition occurrence,2016-12-01T00:00:00Z,5
Condition occurrence,2017-01-01T00:00:00Z,5
Condition occurrence,2017-02-01T00:00:00Z,4
Condition occurrence,2017-03-01T00:00:00Z,8
Condition occurrence,2017-04-01T00:00:00Z,1
Condition occurrence,2017-05-01T00:00:00Z,3
Condition occurrence,2017-06-01T00:00:00Z,3
Condition occurrence,2017-07-01T00:00:00Z,2
Condition occurrence,2017-08-01T00:00:00Z,4
Condition occurrence,2017-09-01T00:00:00Z,1
Condition occurrence,2017-10-01T00:00:00Z,6
Condition occurrence,2017-11-01T00:00:00Z,4
Condition occurrence,2017-12-01T00:00:00Z,3
Condition occurrence,2018-01-01T00:00:00Z,1
Condition occurrence,2018-02-01T00:00:00Z,4
Condition occurrence,2018-03-01T00:00:00Z,2
Condition occurrence,2018-04-01T00:00:00Z,5
Condition occurrence,2018-05-01T00:00:00Z,2
Condition occurrence,2018-06-01T00:00:00Z,7
Condition occurrence,2018-07-01T00:00:00Z,6
Condition occurrence,2018-08-01T00:00:00Z,3
Condition occurrence,2018-09-01T00:00:00Z,4
Condition occurrence,2018-10-01T00:00:00Z,3
Condition occurrence,2018-11-01T00:00:00Z,8
Condition occurrence,2018-12-01T00:00:00Z,2
Condition occurrence,2019-01-01T00:00:00Z,5
Condition occurrence,2019-02-01T00:00:00Z,2
Condition occurrence,2019-03-01T00:00:00Z,4
Condition occurrence,2019-04-01T00:00:00Z,3
Condition occurrence,2019-05-01T00:00:00Z,8
Condition occurrence,2019-06-01T00:00:00Z,2
Condition occurrence,2019-07-01T00:00:00Z,5
Condition occurrence,2019-08-01T00:00:00Z,4
Condition occurrence,2019-09-01T00:00:00Z,4
Condition occurrence,2019-10-01T00:00:00Z,3
Condition occurrence,2019-11-01T00:00:00Z,3
Condition occurrence,2019-12-01T00:00:00Z,4
Condition occurrence,2020-01-01T00:00:00Z,6
Condition occurrence,2020-02-01T00:00:00Z,118
Condition occurrence,2020-03-01T00:00:00Z,549
Condition occurrence,2020-04-01T00:00:00Z,5
Condition occurrence,2020-05-01T00:00:00Z,6
Condition occurrence,2020-06-01T00:00:00Z,3
Condition occurrence,2020-07-01T00:00:00Z,3
Condition occurrence,2020-08-01T00:00:00Z,4
Condition occurrence,2020-09-01T00:00:00Z,3
Condition occurrence,2020-10-01T00:00:00Z,3
Condition occurrence,2020-11-01T00:00:00Z,7
Condition occurrence,2020-12-01T00:00:00Z,9
Drug era,1928-09-01T00:00:00Z,2
Drug era,1928-10-01T00:00:00Z,1
Drug era,1933-01-01T00:00:00Z,1
Drug era,1933-02-01T00:00:00Z,1
Drug era,1935-04-01T00:00:00Z,1
Drug era,1937-04-01T00:00:00Z,1
Drug era,1941-08-01T00:00:00Z,3
Drug era,1943-02-01T00:00:00Z,2
Drug era,1943-07-01T00:00:00Z,1
Drug era,1947-07-01T00:00:00Z,1
Drug era,1947-08-01T00:00:00Z,1
Drug era,1947-12-01T00:00:00Z,3
Drug era,1949-02-01T00:00:00Z,1
Drug era,1950-04-01T00:00:00Z,3
Drug era,1950-08-01T00:00:00Z,1
Drug era,1951-08-01T00:00:00Z,1
Drug era,1952-07-01T00:00:00Z,1
Drug era,1952-12-01T00:00:00Z,1
Drug era,1953-03-01T00:00:00Z,1
Drug era,1954-01-01T00:00:00Z,1
Drug era,1954-03-01T00:00:00Z,1
Drug era,1956-05-01T00:00:00Z,2
Drug era,1956-06-01T00:00:00Z,1
Drug era,1957-05-01T00:00:00Z,1
Drug era,1958-09-01T00:00:00Z,1
Drug era,1959-08-01T00:00:00Z,1
Drug era,1961-03-01T00:00:00Z,2
Drug era,1961-07-01T00:00:00Z,1
Drug era,1961-09-01T00:00:00Z,1
Drug era,1962-02-01T00:00:00Z,2
Drug era,1962-07-01T00:00:00Z,1
Drug era,1963-04-01T00:00:00Z,1
Drug era,1964-02-01T00:00:00Z,2
Drug era,1965-09-01T00:00:00Z,1
Drug era,1965-10-01T00:00:00Z,1
Drug era,1966-07-01T00:00:00Z,1
Drug era,1969-10-01T00:00:00Z,1
Drug era,1969-12-01T00:00:00Z,2
Drug era,1970-05-01T00:00:00Z,2
Drug era,1970-09-01T00:00:00Z,1
Drug era,1971-09-01T00:00:00Z,2
Drug era,1971-11-01T00:00:00Z,1
Drug era,1972-02-01T00:00:00Z,1
Drug era,1973-10-01T00:00:00Z,1
Drug era,1974-04-01T00:00:00Z,3
Drug era,1975-02-01T00:00:00Z,3
Drug era,1975-06-01T00:00:00Z,1
Drug era,1975-11-01T00:00:00Z,2
Drug era,1976-10-01T00:00:00Z,1
Drug era,1977-03-01T00:00:00Z,2
Drug era,1977-07-01T00:00:00Z,3
Drug era,1978-03-01T00:00:00Z,3
Drug era,1978-06-01T00:00:00Z,2
Drug era,1978-09-01T00:00:00Z,1
Drug era,1979-01-01T00:00:00Z,1
Drug era,1979-05-01T00:00:00Z,1
Drug era,1979-10-01T00:00:00Z,4
Drug era,1979-11-01T00:00:00Z,1
Drug era,1979-12-01T00:00:00Z,1
Drug era,1980-08-01T00:00:00Z,3
Drug era,1980-11-01T00:00:00Z,1
Drug era,1981-02-01T00:00:00Z,2
Drug era,1981-06-01T00:00:00Z,3
Drug era,1981-11-01T00:00:00Z,5
Drug era,1982-02-01T00:00:00Z,2
Drug era,1982-03-01T00:00:00Z,2
Drug era,1982-04-01T00:00:00Z,2
Drug era,1982-07-01T00:00:00Z,2
Drug era,1982-08-01T00:00:00Z,2
Drug era,1982-11-01T00:00:00Z,2
Drug era,1982-12-01T00:00:00Z,2
Drug era,1983-02-01T00:00:00Z,1
Drug era,1983-03-01T00:00:00Z,2
Drug era,1983-06-01T00:00:00Z,2
Drug era,1983-07-01T00:00:00Z,3
Drug era,1983-08-01T00:00:00Z,2
Drug era,1983-11-01T00:00:00Z,4
Drug era,1984-01-01T00:00:00Z,2
Drug era,1984-02-01T00:00:00Z,2
Drug era,1984-04-01T00:00:00Z,2
Drug era,1984-05-01T00:00:00Z,4
Drug era,1984-06-01T00:00:00Z,2
Drug era,1984-07-01T00:00:00Z,3
Drug era,1984-08-01T00:00:00Z,2
Drug era,1984-11-01T00:00:00Z,2
Drug era,1984-12-01T00:00:00Z,3
Drug era,1986-03-01T00:00:00Z,3
Drug era,1986-09-01T00:00:00Z,1
Drug era,1987-05-01T00:00:00Z,5
Drug era,1987-07-01T00:00:00Z,1
Drug era,1987-09-01T00:00:00Z,3
Drug era,1988-08-01T00:00:00Z,4
Drug era,1988-09-01T00:00:00Z,2
Drug era,1989-07-01T00:00:00Z,2
Drug era,1989-11-01T00:00:00Z,1
Drug era,1989-12-01T00:00:00Z,1
Drug era,1990-01-01T00:00:00Z,3
Drug era,1990-05-01T00:00:00Z,3
Drug era,1990-08-01T00:00:00Z,2
Drug era,1991-03-01T00:00:00Z,3
Drug era,1991-09-01T00:00:00Z,2
Drug era,1992-01-01T00:00:00Z,3
Drug era,1992-02-01T00:00:00Z,3
Drug era,1992-07-01T00:00:00Z,3
Drug era,1992-09-01T00:00:00Z,2
Drug era,1992-11-01T00:00:00Z,1
Drug era,1992-12-01T00:00:00Z,2
Drug era,1993-04-01T00:00:00Z,3
Drug era,1993-07-01T00:00:00Z,2
Drug era,1993-11-01T00:00:00Z,3
Drug era,1994-01-01T00:00:00Z,2
Drug era,1994-03-01T00:00:00Z,2
Drug era,1994-04-01T00:00:00Z,2
Drug era,1994-05-01T00:00:00Z,2
Drug era,1994-08-01T00:00:00Z,2
Drug era,1994-10-01T00:00:00Z,2
Drug era,1994-11-01T00:00:00Z,2
Drug era,1994-12-01T00:00:00Z,1
Drug era,1995-02-01T00:00:00Z,2
Drug era,1995-03-01T00:00:00Z,4
Drug era,1995-04-01T00:00:00Z,2
Drug era,1995-05-01T00:00:00Z,2
Drug era,1995-07-01T00:00:00Z,2
Drug era,1995-08-01T00:00:00Z,4
Drug era,1995-09-01T00:00:00Z,5
Drug era,1995-10-01T00:00:00Z,2
Drug era,1996-01-01T00:00:00Z,2
Drug era,1996-02-01T00:00:00Z,1
Drug era,1996-03-01T00:00:00Z,2
Drug era,1996-06-01T00:00:00Z,3
Drug era,1996-07-01T00:00:00Z,3
Drug era,1996-08-01T00:00:00Z,3
Drug era,1996-10-01T00:00:00Z,2
Drug era,1996-11-01T00:00:00Z,2
Drug era,1996-12-01T00:00:00Z,2
Drug era,1997-02-01T00:00:00Z,3
Drug era,1997-03-01T00:00:00Z,2
Drug era,1997-05-01T00:00:00Z,2
Drug era,1997-07-01T00:00:00Z,2
Drug era,1997-08-01T00:00:00Z,2
Drug era,1997-09-01T00:00:00Z,2
Drug era,1997-10-01T00:00:00Z,2
Drug era,1997-12-01T00:00:00Z,2
Drug era,1998-01-01T00:00:00Z,2
Drug era,1998-02-01T00:00:00Z,5
Drug era,1998-06-01T00:00:00Z,3
Drug era,1998-08-01T00:00:00Z,2
Drug era,1999-02-01T00:00:00Z,5
Drug era,1999-06-01T00:00:00Z,2
Drug era,1999-07-01T00:00:00Z,2
Drug era,1999-08-01T00:00:00Z,3
Drug era,1999-09-01T00:00:00Z,2
Drug era,2000-01-01T00:00:00Z,4
Drug era,2000-03-01T00:00:00Z,2
Drug era,2000-06-01T00:00:00Z,3
Drug era,2000-07-01T00:00:00Z,2
Drug era,2001-03-01T00:00:00Z,1
Drug era,2001-04-01T00:00:00Z,1
Drug era,2001-05-01T00:00:00Z,1
Drug era,2001-12-01T00:00:00Z,2
Drug era,2002-02-01T00:00:00Z,3
Drug era,2002-03-01T00:00:00Z,3
Drug era,2002-07-01T00:00:00Z,1
Drug era,2003-04-01T00:00:00Z,1
Drug era,2003-05-01T00:00:00Z,1
Drug era,2003-11-01T00:00:00Z,1
Drug era,2004-01-01T00:00:00Z,2
Drug era,2004-02-01T00:00:00Z,1
Drug era,2004-09-01T00:00:00Z,2
Drug era,2005-04-01T00:00:00Z,7
Drug era,2005-06-01T00:00:00Z,1
Drug era,2005-11-01T00:00:00Z,1
Drug era,2006-03-01T00:00:00Z,1
Drug era,2006-05-01T00:00:00Z,2
Drug era,2007-08-01T00:00:00Z,2
Drug era,2008-05-01T00:00:00Z,1
Drug era,2009-06-01T00:00:00Z,1
Drug era,2009-09-01T00:00:00Z,1
Drug era,2009-12-01T00:00:00Z,1
Drug era,2010-01-01T00:00:00Z,1
Drug era,2010-04-01T00:00:00Z,3
Drug era,2010-05-01T00:00:00Z,1
Drug era,2010-06-01T00:00:00Z,1
Drug era,2010-07-01T00:00:00Z,2
Drug era,2010-09-01T00:00:00Z,6
Drug era,2010-10-01T00:00:00Z,3
Drug era,2010-11-01T00:00:00Z,4
Drug era,2011-01-01T00:00:00Z,4
Drug era,2011-03-01T00:00:00Z,3
Drug era,2011-04-01T00:00:00Z,2
Drug era,2011-05-01T00:00:00Z,2
Drug era,2011-06-01T00:00:00Z,3
Drug era,2011-07-01T00:00:00Z,2
Drug era,2011-09-01T00:00:00Z,1
Drug era,2011-10-01T00:00:00Z,6
Drug era,2011-11-01T00:00:00Z,3
Drug era,2012-01-01T00:00:00Z,1
Drug era,2012-02-01T00:00:00Z,2
Drug era,2012-03-01T00:00:00Z,4
Drug era,2012-04-01T00:00:00Z,1
Drug era,2012-05-01T00:00:00Z,5
Drug era,2012-06-01T00:00:00Z,3
Drug era,2012-07-01T00:00:00Z,6
Drug era,2012-08-01T00:00:00Z,3
Drug era,2012-09-01T00:00:00Z,4
Drug era,2012-10-01T00:00:00Z,3
Drug era,2012-11-01T00:00:00Z,4
Drug era,2012-12-01T00:00:00Z,7
Drug era,2013-01-01T00:00:00Z,6
Drug era,2013-02-01T00:00:00Z,4
Drug era,2013-03-01T00:00:00Z,5
Drug era,2013-04-01T00:00:00Z,2
Drug era,2013-05-01T00:00:00Z,7
Drug era,2013-06-01T00:00:00Z,6
Drug era,2013-07-01T00:00:00Z,3
Drug era,2013-08-01T00:00:00Z,4
Drug era,2013-09-01T00:00:00Z,2
Drug era,2013-10-01T00:00:00Z,1
Drug era,2013-11-01T00:00:00Z,3
Drug era,2013-12-01T00:00:00Z,5
Drug era,2014-01-01T00:00:00Z,7
Drug era,2014-02-01T00:00:00Z,25
Drug era,2014-03-01T00:00:00Z,13
Drug era,2014-04-01T00:00:00Z,5
Drug era,2014-05-01T00:00:00Z,8
Drug era,2014-06-01T00:00:00Z,12
Drug era,2014-07-01T00:00:00Z,4
Drug era,2014-08-01T00:00:00Z,8
Drug era,2014-09-01T00:00:00Z,6
Drug era,2014-10-01T00:00:00Z,5
Drug era,2014-11-01T00:00:00Z,4
Drug era,2014-12-01T00:00:00Z,6
Drug era,2015-01-01T00:00:00Z,6
Drug era,2015-02-01T00:00:00Z,5
Drug era,2015-03-01T00:00:00Z,10
Drug era,2015-04-01T00:00:00Z,1
Drug era,2015-05-01T00:00:00Z,3
Drug era,2015-06-01T00:00:00Z,2
Drug era,2015-07-01T00:00:00Z,1
Drug era,2015-08-01T00:00:00Z,4
Drug era,2015-09-01T00:00:00Z,5
Drug era,2015-10-01T00:00:00Z,3
Drug era,2015-11-01T00:00:00Z,7
Drug era,2015-12-01T00:00:00Z,6
Drug era,2016-01-01T00:00:00Z,4
Drug era,2016-02-01T00:00:00Z,2
Drug era,2016-03-01T00:00:00Z,1
Drug era,2016-04-01T00:00:00Z,11
Drug era,2016-05-01T00:00:00Z,1
Drug era,2016-06-01T00:00:00Z,7
Drug era,2016-07-01T00:00:00Z,2
Drug era,2016-08-01T00:00:00Z,3
Drug era,2016-09-01T00:00:00Z,7
Drug era,2016-10-01T00:00:00Z,7
Drug era,2016-11-01T00:00:00Z,5
Drug era,2016-12-01T00:00:00Z,7
Drug era,2017-01-01T00:00:00Z,4
Drug era,2017-02-01T00:00:00Z,6
Drug era,2017-03-01T00:00:00Z,5
Drug era,2017-04-01T00:00:00Z,1
Drug era,2017-05-01T00:00:00Z,3
Drug era,2017-06-01T00:00:00Z,3
Drug era,2017-07-01T00:00:00Z,2
Drug era,2017-08-01T00:00:00Z,3
Drug era,2017-09-01T00:00:00Z,2
Drug era,2017-10-01T00:00:00Z,5
Drug era,2017-11-01T00:00:00Z,4
Drug era,2017-12-01T00:00:00Z,7
Drug era,2018-01-01T00:00:00Z,1
Drug era,2018-02-01T00:00:00Z,4
Drug era,2018-03-01T00:00:00Z,2
Drug era,2018-04-01T00:00:00Z,6
Drug era,2018-05-01T00:00:00Z,5
Drug era,2018-06-01T00:00:00Z,6
Drug era,2018-07-01T00:00:00Z,4
Drug era,2018-08-01T00:00:00Z,3
Drug era,2018-09-01T00:00:00Z,8
Drug era,2018-10-01T00:00:00Z,5
Drug era,2018-11-01T00:00:00Z,9
Drug era,2018-12-01T00:00:00Z,4
Drug era,2019-01-01T00:00:00Z,2
Drug era,2019-03-01T00:00:00Z,1
Drug era,2019-04-01T00:00:00Z,6
Drug era,2019-05-01T00:00:00Z,4
Drug era,2019-06-01T00:00:00Z,1
Drug era,2019-07-01T00:00:00Z,7
Drug era,2019-08-01T00:00:00Z,7
Drug era,2019-09-01T00:00:00Z,8
Drug era,2019-10-01T00:00:00Z,9
Drug era,2019-11-01T00:00:00Z,1
Drug era,2019-12-01T00:00:00Z,3
Drug era,2020-01-01T00:00:00Z,5
Drug era,2020-02-01T00:00:00Z,8
Drug era,2020-03-01T00:00:00Z,65
Drug era,2020-04-01T00:00:00Z,2
Drug era,2020-05-01T00:00:00Z,4
Drug era,2020-06-01T00:00:00Z,3
Drug era,2020-07-01T00:00:00Z,3
Drug era,2020-08-01T00:00:00Z,5
Drug era,2020-11-01T00:00:00Z,7
Drug era,2020-12-01T00:00:00Z,7
Drug era,2021-01-01T00:00:00Z,2
Drug exposure,1922-10-01T00:00:00Z,1
Drug exposure,1923-12-01T00:00:00Z,1
Drug exposure,1926-04-01T00:00:00Z,1
Drug exposure,1928-09-01T00:00:00Z,3
Drug exposure,1928-10-01T00:00:00Z,1
Drug exposure,1929-09-01T00:00:00Z,3
Drug exposure,1930-10-01T00:00:00Z,4
Drug exposure,1931-10-01T00:00:00Z,3
Drug exposure,1932-01-01T00:00:00Z,1
Drug exposure,1932-10-01T00:00:00Z,3
Drug exposure,1932-12-01T00:00:00Z,1
Drug exposure,1933-01-01T00:00:00Z,2
Drug exposure,1933-02-01T00:00:00Z,1
Drug exposure,1933-10-01T00:00:00Z,5
Drug exposure,1934-01-01T00:00:00Z,1
Drug exposure,1934-02-01T00:00:00Z,3
Drug exposure,1934-10-01T00:00:00Z,3
Drug exposure,1935-02-01T00:00:00Z,2
Drug exposure,1935-04-01T00:00:00Z,2
Drug exposure,1935-10-01T00:00:00Z,3
Drug exposure,1936-02-01T00:00:00Z,2
Drug exposure,1936-11-01T00:00:00Z,3
Drug exposure,1937-02-01T00:00:00Z,2
Drug exposure,1937-04-01T00:00:00Z,3
Drug exposure,1937-11-01T00:00:00Z,3
Drug exposure,1937-12-01T00:00:00Z,1
Drug exposure,1938-02-01T00:00:00Z,2
Drug exposure,1938-04-01T00:00:00Z,1
Drug exposure,1938-10-01T00:00:00Z,2
Drug exposure,1938-11-01T00:00:00Z,3
Drug exposure,1939-02-01T00:00:00Z,2
Drug exposure,1939-03-01T00:00:00Z,2
Drug exposure,1939-05-01T00:00:00Z,1
Drug exposure,1939-11-01T00:00:00Z,3
Drug exposure,1940-03-01T00:00:00Z,2
Drug exposure,1940-05-01T00:00:00Z,1
Drug exposure,1940-11-01T00:00:00Z,3
Drug exposure,1941-03-01T00:00:00Z,2
Drug exposure,1941-05-01T00:00:00Z,1
Drug exposure,1941-08-01T00:00:00Z,3
Drug exposure,1941-09-01T00:00:00Z,1
Drug exposure,1941-10-01T00:00:00Z,3
Drug exposure,1941-12-01T00:00:00Z,3
Drug exposure,1942-03-01T00:00:00Z,4
Drug exposure,1942-05-01T00:00:00Z,1
Drug exposure,1942-12-01T00:00:00Z,3
Drug exposure,1943-02-01T00:00:00Z,6
Drug exposure,1943-03-01T00:00:00Z,2
Drug exposure,1943-05-01T00:00:00Z,1
Drug exposure,1943-07-01T00:00:00Z,1
Drug exposure,1943-10-01T00:00:00Z,1
Drug exposure,1943-12-01T00:00:00Z,3
Drug exposure,1944-04-01T00:00:00Z,2
Drug exposure,1944-05-01T00:00:00Z,1
Drug exposure,1944-06-01T00:00:00Z,1
Drug exposure,1944-10-01T00:00:00Z,1
Drug exposure,1944-12-01T00:00:00Z,4
Drug exposure,1945-04-01T00:00:00Z,2
Drug exposure,1945-06-01T00:00:00Z,2
Drug exposure,1945-10-01T00:00:00Z,3
Drug exposure,1945-12-01T00:00:00Z,3
Drug exposure,1946-02-01T00:00:00Z,4
Drug exposure,1946-04-01T00:00:00Z,2
Drug exposure,1946-06-01T00:00:00Z,1
Drug exposure,1947-01-01T00:00:00Z,3
Drug exposure,1947-04-01T00:00:00Z,3
Drug exposure,1947-06-01T00:00:00Z,1
Drug exposure,1947-07-01T00:00:00Z,2
Drug exposure,1947-08-01T00:00:00Z,1
Drug exposure,1947-12-01T00:00:00Z,3
Drug exposure,1948-01-01T00:00:00Z,3
Drug exposure,1948-04-01T00:00:00Z,3
Drug exposure,1948-05-01T00:00:00Z,1
Drug exposure,1948-06-01T00:00:00Z,3
Drug exposure,1948-07-01T00:00:00Z,2
Drug exposure,1949-01-01T00:00:00Z,4
Drug exposure,1949-02-01T00:00:00Z,2
Drug exposure,1949-05-01T00:00:00Z,3
Drug exposure,1949-07-01T00:00:00Z,6
Drug exposure,1949-11-01T00:00:00Z,1
Drug exposure,1950-01-01T00:00:00Z,3
Drug exposure,1950-04-01T00:00:00Z,11
Drug exposure,1950-05-01T00:00:00Z,3
Drug exposure,1950-07-01T00:00:00Z,5
Drug exposure,1950-08-01T00:00:00Z,2
Drug exposure,1950-10-01T00:00:00Z,2
Drug exposure,1951-01-01T00:00:00Z,3
Drug exposure,1951-04-01T00:00:00Z,2
Drug exposure,1951-05-01T00:00:00Z,3
Drug exposure,1951-07-01T00:00:00Z,4
Drug exposure,1951-08-01T00:00:00Z,2
Drug exposure,1951-12-01T00:00:00Z,2
Drug exposure,1952-01-01T00:00:00Z,4
Drug exposure,1952-05-01T00:00:00Z,7
Drug exposure,1952-07-01T00:00:00Z,6
Drug exposure,1952-08-01T00:00:00Z,1
Drug exposure,1952-12-01T00:00:00Z,2
Drug exposure,1953-02-01T00:00:00Z,4
Drug exposure,1953-03-01T00:00:00Z,1
Drug exposure,1953-04-01T00:00:00Z,2
Drug exposure,1953-05-01T00:00:00Z,4
Drug exposure,1953-06-01T00:00:00Z,3
Drug exposure,1953-07-01T00:00:00Z,2
Drug exposure,1953-08-01T00:00:00Z,3
Drug exposure,1954-01-01T00:00:00Z,2
Drug exposure,1954-02-01T00:00:00Z,3
Drug exposure,1954-03-01T00:00:00Z,3
Drug exposure,1954-04-01T00:00:00Z,1
Drug exposure,1954-05-01T00:00:00Z,4
Drug exposure,1954-06-01T00:00:00Z,2
Drug exposure,1954-07-01T00:00:00Z,4
Drug exposure,1954-08-01T00:00:00Z,3
Drug exposure,1954-12-01T00:00:00Z,1
Drug exposure,1955-01-01T00:00:00Z,1
Drug exposure,1955-02-01T00:00:00Z,3
Drug exposure,1955-05-01T00:00:00Z,2
Drug exposure,1955-06-01T00:00:00Z,3
Drug exposure,1955-07-01T00:00:00Z,1
Drug exposure,1955-08-01T00:00:00Z,4
Drug exposure,1955-09-01T00:00:00Z,2
Drug exposure,1956-02-01T00:00:00Z,3
Drug exposure,1956-05-01T00:00:00Z,7
Drug exposure,1956-06-01T00:00:00Z,4
Drug exposure,1956-08-01T00:00:00Z,5
Drug exposure,1956-11-01T00:00:00Z,2
Drug exposure,1957-02-01T00:00:00Z,5
Drug exposure,1957-05-01T00:00:00Z,9
Drug exposure,1957-06-01T00:00:00Z,5
Drug exposure,1957-08-01T00:00:00Z,5
Drug exposure,1957-11-01T00:00:00Z,1
Drug exposure,1957-12-01T00:00:00Z,2
Drug exposure,1958-03-01T00:00:00Z,3
Drug exposure,1958-05-01T00:00:00Z,3
Drug exposure,1958-06-01T00:00:00Z,4
Drug exposure,1958-08-01T00:00:00Z,7
Drug exposure,1958-09-01T00:00:00Z,3
Drug exposure,1959-02-01T00:00:00Z,1
Drug exposure,1959-03-01T00:00:00Z,4
Drug exposure,1959-06-01T00:00:00Z,9
Drug exposure,1959-07-01T00:00:00Z,2
Drug exposure,1959-08-01T00:00:00Z,6
Drug exposure,1959-09-01T00:00:00Z,5
Drug exposure,1960-01-01T00:00:00Z,2
Drug exposure,1960-02-01T00:00:00Z,2
Drug exposure,1960-03-01T00:00:00Z,5
Drug exposure,1960-05-01T00:00:00Z,8
Drug exposure,1960-06-01T00:00:00Z,9
Drug exposure,1960-07-01T00:00:00Z,4
Drug exposure,1960-08-01T00:00:00Z,3
Drug exposure,1960-09-01T00:00:00Z,5
Drug exposure,1960-10-01T00:00:00Z,2
Drug exposure,1960-11-01T00:00:00Z,2
Drug exposure,1961-02-01T00:00:00Z,2
Drug exposure,1961-03-01T00:00:00Z,11
Drug exposure,1961-04-01T00:00:00Z,2
Drug exposure,1961-05-01T00:00:00Z,2
Drug exposure,1961-06-01T00:00:00Z,8
Drug exposure,1961-07-01T00:00:00Z,7
Drug exposure,1961-08-01T00:00:00Z,3
Drug exposure,1961-09-01T00:00:00Z,9
Drug exposure,1961-12-01T00:00:00Z,2
Drug exposure,1962-01-01T00:00:00Z,2
Drug exposure,1962-02-01T00:00:00Z,2
Drug exposure,1962-03-01T00:00:00Z,3
Drug exposure,1962-04-01T00:00:00Z,2
Drug exposure,1962-05-01T00:00:00Z,2
Drug exposure,1962-06-01T00:00:00Z,6
Drug exposure,1962-07-01T00:00:00Z,7
Drug exposure,1962-08-01T00:00:00Z,1
Drug exposure,1962-09-01T00:00:00Z,7
