domain,date,records
Observation,2020-03-01T00:00:00Z,86
Observation,2020-04-01T00:00:00Z,15
Observation,2020-05-01T00:00:00Z,13
Observation,2020-06-01T00:00:00Z,10
Observation,2020-07-01T00:00:00Z,7
Observation,2020-09-01T00:00:00Z,6
Observation,2020-10-01T00:00:00Z,12
Observation,2020-11-01T00:00:00Z,6
Observation,2020-12-01T00:00:00Z,15
Observation,2021-01-01T00:00:00Z,12
Observation,2021-02-01T00:00:00Z,10
Observation,2021-03-01T00:00:00Z,21
Observation,2021-04-01T00:00:00Z,11
Observation,2021-05-01T00:00:00Z,13
Observation,2021-06-01T00:00:00Z,7
Observation,2021-07-01T00:00:00Z,11
Observation,2021-08-01T00:00:00Z,7
Observation,2021-09-01T00:00:00Z,10
Observation,2021-10-01T00:00:00Z,9
Procedure occurrence,1960-05-01T00:00:00Z,7
Procedure occurrence,1965-02-01T00:00:00Z,10
Procedure occurrence,1965-08-01T00:00:00Z,8
Procedure occurrence,1966-08-01T00:00:00Z,8
Procedure occurrence,1982-08-01T00:00:00Z,6
Procedure occurrence,2011-12-01T00:00:00Z,17
Procedure occurrence,2012-01-01T00:00:00Z,23
Procedure occurrence,2012-02-01T00:00:00Z,18
Procedure occurrence,2012-03-01T00:00:00Z,17
Procedure occurrence,2012-04-01T00:00:00Z,15
Procedure occurrence,2012-05-01T00:00:00Z,14
Procedure occurrence,2012-06-01T00:00:00Z,13
Procedure occurrence,2012-07-01T00:00:00Z,17
Procedure occurrence,2012-08-01T00:00:00Z,10
Procedure occurrence,2012-09-01T00:00:00Z,9
Procedure occurrence,2012-10-01T00:00:00Z,6
Procedure occurrence,2012-11-01T00:00:00Z,10
Procedure occurrence,2012-12-01T00:00:00Z,10
Procedure occurrence,2013-01-01T00:00:00Z,17
Procedure occurrence,2013-02-01T00:00:00Z,16
Procedure occurrence,2013-03-01T00:00:00Z,25
Procedure occurrence,2013-04-01T00:00:00Z,21
Procedure occurrence,2013-05-01T00:00:00Z,23
Procedure occurrence,2013-06-01T00:00:00Z,11
Procedure occurrence,2013-07-01T00:00:00Z,18
Procedure occurrence,2013-08-01T00:00:00Z,14
Procedure occurrence,2013-09-01T00:00:00Z,12
Procedure occurrence,2013-10-01T00:00:00Z,15
Procedure occurrence,2013-11-01T00:00:00Z,10
Procedure occurrence,2013-12-01T00:00:00Z,11
Procedure occurrence,2014-01-01T00:00:00Z,11
Procedure occurrence,2014-02-01T00:00:00Z,41
Procedure occurrence,2014-03-01T00:00:00Z,17
Procedure occurrence,2014-04-01T00:00:00Z,11
Procedure occurrence,2014-05-01T00:00:00Z,10
Procedure occurrence,2014-06-01T00:00:00Z,8
Procedure occurrence,2014-07-01T00:00:00Z,10
Procedure occurrence,2014-08-01T00:00:00Z,11
Procedure occurrence,2014-09-01T00:00:00Z,15
Procedure occurrence,2014-10-01T00:00:00Z,9
Procedure occurrence,2014-11-01T00:00:00Z,17
Procedure occurrence,2014-12-01T00:00:00Z,9
Procedure occurrence,2015-01-01T00:00:00Z,8
Procedure occurrence,2015-02-01T00:00:00Z,13
Procedure occurrence,2015-03-01T00:00:00Z,39
Procedure occurrence,2015-04-01T00:00:00Z,20
Procedure occurrence,2015-05-01T00:00:00Z,14
Procedure occurrence,2015-06-01T00:00:00Z,16
Procedure occurrence,2015-07-01T00:00:00Z,18
Procedure occurrence,2015-08-01T00:00:00Z,21
Procedure occurrence,2015-09-01T00:00:00Z,24
Procedure occurrence,2015-10-01T00:00:00Z,13
Procedure occurrence,2015-11-01T00:00:00Z,16
Procedure occurrence,2015-12-01T00:00:00Z,17
Procedure occurrence,2016-01-01T00:00:00Z,19
Procedure occurrence,2016-02-01T00:00:00Z,18
Procedure occurrence,2016-03-01T00:00:00Z,14
Procedure occurrence,2016-04-01T00:00:00Z,8
Procedure occurrence,2016-05-01T00:00:00Z,6
Procedure occurrence,2016-06-01T00:00:00Z,10
Procedure occurrence,2016-07-01T00:00:00Z,7
Procedure occurrence,2016-08-01T00:00:00Z,6
Procedure occurrence,2016-09-01T00:00:00Z,20
Procedure occurrence,2016-10-01T00:00:00Z,8
Procedure occurrence,2016-11-01T00:00:00Z,16
Procedure occurrence,2016-12-01T00:00:00Z,11
Procedure occurrence,2017-01-01T00:00:00Z,23
Procedure occurrence,2017-02-01T00:00:00Z,19
Procedure occurrence,2017-03-01T00:00:00Z,23
Procedure occurrence,2017-04-01T00:00:00Z,22
Procedure occurrence,2017-05-01T00:00:00Z,20
Procedure occurrence,2017-06-01T00:00:00Z,14
Procedure occurrence,2017-07-01T00:00:00Z,12
Procedure occurrence,2017-08-01T00:00:00Z,14
Procedure occurrence,2017-09-01T00:00:00Z,15
Procedure occurrence,2017-10-01T00:00:00Z,7
Procedure occurrence,2017-11-01T00:00:00Z,11
Procedure occurrence,2017-12-01T00:00:00Z,21
Procedure occurrence,2018-01-01T00:00:00Z,23
Procedure occurrence,2018-02-01T00:00:00Z,24
Procedure occurrence,2018-03-01T00:00:00Z,16
Procedure occurrence,2018-04-01T00:00:00Z,17
Procedure occurrence,2018-05-01T00:00:00Z,15
Procedure occurrence,2018-06-01T00:00:00Z,15
Procedure occurrence,2018-07-01T00:00:00Z,14
Procedure occurrence,2018-08-01T00:00:00Z,15
Procedure occurrence,2018-09-01T00:00:00Z,22
Procedure occurrence,2018-10-01T00:00:00Z,13
Procedure occurrence,2018-11-01T00:00:00Z,11
Procedure occurrence,2018-12-01T00:00:00Z,20
Procedure occurrence,2019-01-01T00:00:00Z,17
Procedure occurrence,2019-02-01T00:00:00Z,21
Procedure occurrence,2019-03-01T00:00:00Z,31
Procedure occurrence,2019-04-01T00:00:00Z,19
Procedure occurrence,2019-05-01T00:00:00Z,17
Procedure occurrence,2019-06-01T00:00:00Z,14
Procedure occurrence,2019-07-01T00:00:00Z,14
Procedure occurrence,2019-08-01T00:00:00Z,17
Procedure occurrence,2019-09-01T00:00:00Z,17
Procedure occurrence,2019-10-01T00:00:00Z,14
Procedure occurrence,2019-11-01T00:00:00Z,16
Procedure occurrence,2019-12-01T00:00:00Z,20
Procedure occurrence,2020-01-01T00:00:00Z,12
Procedure occurrence,2020-02-01T00:00:00Z,71
Procedure occurrence,2020-03-01T00:00:00Z,282
Procedure occurrence,2020-04-01T00:00:00Z,17
Procedure occurrence,2020-05-01T00:00:00Z,17
Procedure occurrence,2020-06-01T00:00:00Z,16
Procedure occurrence,2020-07-01T00:00:00Z,10
Procedure occurrence,2020-08-01T00:00:00Z,13
Procedure occurrence,2020-09-01T00:00:00Z,18
Procedure occurrence,2020-10-01T00:00:00Z,16
Procedure occurrence,2020-11-01T00:00:00Z,21
Procedure occurrence,2020-12-01T00:00:00Z,33
Procedure occurrence,2021-01-01T00:00:00Z,25
Procedure occurrence,2021-02-01T00:00:00Z,20
Procedure occurrence,2021-03-01T00:00:00Z,28
Procedure occurrence,2021-04-01T00:00:00Z,28
Procedure occurrence,2021-05-01T00:00:00Z,22
Procedure occurrence,2021-06-01T00:00:00Z,13
Procedure occurrence,2021-07-01T00:00:00Z,16
Procedure occurrence,2021-08-01T00:00:00Z,12
Procedure occurrence,2021-09-01T00:00:00Z,12
Procedure occurrence,2021-10-01T00:00:00Z,8
Procedure occurrence,2021-11-01T00:00:00Z,6
Visit occurrence,1990-04-01T00:00:00Z,6
Visit occurrence,1990-07-01T00:00:00Z,6
Visit occurrence,1990-11-01T00:00:00Z,6
Visit occurrence,1991-04-01T00:00:00Z,6
Visit occurrence,1996-05-01T00:00:00Z,6
Visit occurrence,1999-01-01T00:00:00Z,8
Visit occurrence,2000-01-01T00:00:00Z,6
Visit occurrence,2000-05-01T00:00:00Z,8
Visit occurrence,2000-09-01T00:00:00Z,6
Visit occurrence,2001-12-01T00:00:00Z,7
Visit occurrence,2002-06-01T00:00:00Z,6
Visit occurrence,2003-04-01T00:00:00Z,6
Visit occurrence,2004-01-01T00:00:00Z,6
Visit occurrence,2004-02-01T00:00:00Z,8
Visit occurrence,2004-06-01T00:00:00Z,7
Visit occurrence,2004-07-01T00:00:00Z,6
Visit occurrence,2004-12-01T00:00:00Z,7
Visit occurrence,2005-01-01T00:00:00Z,6
Visit occurrence,2006-03-01T00:00:00Z,6
Visit occurrence,2006-09-01T00:00:00Z,6
Visit occurrence,2006-10-01T00:00:00Z,6
Visit occurrence,2007-01-01T00:00:00Z,13
Visit occurrence,2007-02-01T00:00:00Z,6
Visit occurrence,2007-05-01T00:00:00Z,6
Visit occurrence,2008-01-01T00:00:00Z,11
Visit occurrence,2008-02-01T00:00:00Z,6
Visit occurrence,2008-12-01T00:00:00Z,6
Visit occurrence,2009-01-01T00:00:00Z,10
Visit occurrence,2009-02-01T00:00:00Z,6
Visit occurrence,2009-03-01T00:00:00Z,9
Visit occurrence,2009-05-01T00:00:00Z,8
Visit occurrence,2009-07-01T00:00:00Z,6
Visit occurrence,2010-01-01T00:00:00Z,11
Visit occurrence,2010-02-01T00:00:00Z,7
Visit occurrence,2010-03-01T00:00:00Z,6
Visit occurrence,2010-04-01T00:00:00Z,7
Visit occurrence,2010-05-01T00:00:00Z,6
Visit occurrence,2010-07-01T00:00:00Z,7
Visit occurrence,2010-10-01T00:00:00Z,7
Visit occurrence,2011-01-01T00:00:00Z,12
Visit occurrence,2011-02-01T00:00:00Z,7
Visit occurrence,2011-03-01T00:00:00Z,9
Visit occurrence,2011-05-01T00:00:00Z,10
Visit occurrence,2011-11-01T00:00:00Z,10
Visit occurrence,2011-12-01T00:00:00Z,21
Visit occurrence,2012-01-01T00:00:00Z,28
Visit occurrence,2012-02-01T00:00:00Z,21
Visit occurrence,2012-03-01T00:00:00Z,26
Visit occurrence,2012-04-01T00:00:00Z,18
Visit occurrence,2012-05-01T00:00:00Z,19
Visit occurrence,2012-06-01T00:00:00Z,19
Visit occurrence,2012-07-01T00:00:00Z,21
Visit occurrence,2012-08-01T00:00:00Z,22
Visit occurrence,2012-09-01T00:00:00Z,14
Visit occurrence,2012-10-01T00:00:00Z,11
Visit occurrence,2012-11-01T00:00:00Z,19
Visit occurrence,2012-12-01T00:00:00Z,16
Visit occurrence,2013-01-01T00:00:00Z,31
Visit occurrence,2013-02-01T00:00:00Z,24
Visit occurrence,2013-03-01T00:00:00Z,28
Visit occurrence,2013-04-01T00:00:00Z,22
Visit occurrence,2013-05-01T00:00:00Z,32
Visit occurrence,2013-06-01T00:00:00Z,23
Visit occurrence,2013-07-01T00:00:00Z,19
Visit occurrence,2013-08-01T00:00:00Z,25
Visit occurrence,2013-09-01T00:00:00Z,18
Visit occurrence,2013-10-01T00:00:00Z,25
Visit occurrence,2013-11-01T00:00:00Z,22
Visit occurrence,2013-12-01T00:00:00Z,18
Visit occurrence,2014-01-01T00:00:00Z,31
Visit occurrence,2014-02-01T00:00:00Z,139
Visit occurrence,2014-03-01T00:00:00Z,58
Visit occurrence,2014-04-01T00:00:00Z,25
Visit occurrence,2014-05-01T00:00:00Z,26
Visit occurrence,2014-06-01T00:00:00Z,18
Visit occurrence,2014-07-01T00:00:00Z,20
Visit occurrence,2014-08-01T00:00:00Z,24
Visit occurrence,2014-09-01T00:00:00Z,19
Visit occurrence,2014-10-01T00:00:00Z,19
Visit occurrence,2014-11-01T00:00:00Z,20
Visit occurrence,2014-12-01T00:00:00Z,18
Visit occurrence,2015-01-01T00:00:00Z,35
Visit occurrence,2015-02-01T00:00:00Z,28
Visit occurrence,2015-03-01T00:00:00Z,35
Visit occurrence,2015-04-01T00:00:00Z,40
Visit occurrence,2015-05-01T00:00:00Z,36
Visit occurrence,2015-06-01T00:00:00Z,46
Visit occurrence,2015-07-01T00:00:00Z,43
Visit occurrence,2015-08-01T00:00:00Z,40
Visit occurrence,2015-09-01T00:00:00Z,27
Visit occurrence,2015-10-01T00:00:00Z,18
Visit occurrence,2015-11-01T00:00:00Z,25
Visit occurrence,2015-12-01T00:00:00Z,24
Visit occurrence,2016-01-01T00:00:00Z,29
Visit occurrence,2016-02-01T00:00:00Z,46
Visit occurrence,2016-03-01T00:00:00Z,38
Visit occurrence,2016-04-01T00:00:00Z,37
Visit occurrence,2016-05-01T00:00:00Z,40
Visit occurrence,2016-06-01T00:00:00Z,35
Visit occurrence,2016-07-01T00:00:00Z,31
Visit occurrence,2016-08-01T00:00:00Z,34
Visit occurrence,2016-09-01T00:00:00Z,42
Visit occurrence,2016-10-01T00:00:00Z,44
Visit occurrence,2016-11-01T00:00:00Z,56
Visit occurrence,2016-12-01T00:00:00Z,60
Visit occurrence,2017-01-01T00:00:00Z,45
Visit occurrence,2017-02-01T00:00:00Z,43
Visit occurrence,2017-03-01T00:00:00Z,44
Visit occurrence,2017-04-01T00:00:00Z,47
Visit occurrence,2017-05-01T00:00:00Z,45
Visit occurrence,2017-06-01T00:00:00Z,42
Visit occurrence,2017-07-01T00:00:00Z,32
Visit occurrence,2017-08-01T00:00:00Z,37
Visit occurrence,2017-09-01T00:00:00Z,21
Visit occurrence,2017-10-01T00:00:00Z,16
Visit occurrence,2017-11-01T00:00:00Z,23
Visit occurrence,2017-12-01T00:00:00Z,30
Visit occurrence,2018-01-01T00:00:00Z,43
Visit occurrence,2018-02-01T00:00:00Z,39
Visit occurrence,2018-03-01T00:00:00Z,38
Visit occurrence,2018-04-01T00:00:00Z,29
Visit occurrence,2018-05-01T00:00:00Z,25
Visit occurrence,2018-06-01T00:00:00Z,18
Visit occurrence,2018-07-01T00:00:00Z,18
Visit occurrence,2018-08-01T00:00:00Z,23
Visit occurrence,2018-09-01T00:00:00Z,27
Visit occurrence,2018-10-01T00:00:00Z,18
Visit occurrence,2018-11-01T00:00:00Z,20
Visit occurrence,2018-12-01T00:00:00Z,24
Visit occurrence,2019-01-01T00:00:00Z,28
Visit occurrence,2019-02-01T00:00:00Z,26
Visit occurrence,2019-03-01T00:00:00Z,30
Visit occurrence,2019-04-01T00:00:00Z,29
Visit occurrence,2019-05-01T00:00:00Z,28
Visit occurrence,2019-06-01T00:00:00Z,26
Visit occurrence,2019-07-01T00:00:00Z,21
Visit occurrence,2019-08-01T00:00:00Z,20
Visit occurrence,2019-09-01T00:00:00Z,23
Visit occurrence,2019-10-01T00:00:00Z,23
Visit occurrence,2019-11-01T00:00:00Z,25
Visit occurrence,2019-12-01T00:00:00Z,27
Visit occurrence,2020-01-01T00:00:00Z,24
Visit occurrence,2020-02-01T00:00:00Z,49
Visit occurrence,2020-03-01T00:00:00Z,99
Visit occurrence,2020-04-01T00:00:00Z,30
Visit occurrence,2020-05-01T00:00:00Z,30
Visit occurrence,2020-06-01T00:00:00Z,27
Visit occurrence,2020-07-01T00:00:00Z,19
Visit occurrence,2020-08-01T00:00:00Z,17
Visit occurrence,2020-09-01T00:00:00Z,22
Visit occurrence,2020-10-01T00:00:00Z,26
Visit occurrence,2020-11-01T00:00:00Z,20
Visit occurrence,2020-12-01T00:00:00Z,26
Visit occurrence,2021-01-01T00:00:00Z,26
Visit occurrence,2021-02-01T00:00:00Z,27
Visit occurrence,2021-03-01T00:00:00Z,41
Visit occurrence,2021-04-01T00:00:00Z,26
Visit occurrence,2021-05-01T00:00:00Z,32
Visit occurrence,2021-06-01T00:00:00Z,18
Visit occurrence,2021-07-01T00:00:00Z,20
Visit occurrence,2021-08-01T00:00:00Z,19
Visit occurrence,2021-09-01T00:00:00Z,20
Visit occurrence,2021-10-01T00:00:00Z,16
Visit occurrence,2021-11-01T00:00:00Z,8
